Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KC,Brathwaite,36,36.19,5327,42.80,Right-hand bat,186.0,52.75,93.0,3.40,rob,
KOA,Powell,23,27.86,2397,49.97,Left-hand bat,-,-,-,-,-,
SO,Hetmyer,2,13.50,92,58.69,Left-hand bat,-,-,-,-,-,
SD,Hope,9,19.17,828,39.37,Right-hand bat,-,-,-,-,-,
RL,Chase,9,39.85,1275,43.76,Right-hand bat,234.5,62.83,117.4,3.21,rob,
VA,Singh,2,13.25,142,37.32,Left-hand bat,-,-,-,-,lo,
SO,Dowrich,10,31.00,1020,48.62,Right-hand bat,-,-,-,-,-,
JO,Holder,22,30.03,1564,59.52,Right-hand bat,551.2,36.92,87.0,2.54,rmf,
D,Bishoo,23,17.35,1175,41.36,Left-hand bat,957.5,37.68,70.0,3.22,rls,
AS,Joseph,4,3.14,59,37.28,Right-hand bat,123.5,32.45,67.5,2.88,rfm,
ST,Gabriel,25,5.57,276,42.39,Right-hand bat,615.4,33.20,59.5,3.34,rf,
Azhar,Ali,59,46.51,11563,41.84,Right-hand bat,130.3,81.57,111.8,4.37,rls,
Ahmed,Shehzad,13,40.91,1926,50.98,Right-hand bat,8.0,-,-,3.50,rls,
Babar,Azam,8,27.21,819,46.52,Right-hand bat,-,-,-,-,rob,
Younis,Khan,117,52.32,19227,52.24,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,74,46.91,11564,44.62,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,55,40.01,7161,47.49,Right-hand bat,18.0,69.00,108.0,3.83,rob,
Sarfaraz,Ahmed,35,41.51,2764,73.58,Right-hand bat,-,-,-,-,rob,
Shadab,Khan,1,8.50,40,42.50,Right-hand bat,40.0,145.00,240.0,3.62,rls,
Mohammad,Amir,27,13.65,1597,36.75,Left-hand bat,969.1,31.57,63.2,2.99,lf,
Yasir,Shah,25,11.74,825,44.12,Right-hand bat,1317.2,30.06,56.0,3.21,rls,
Mohammad,Abbas,2,2.00,28,7.14,Right-hand bat,81.0,23.44,54.0,2.60,rmf,
