Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MJ,Guptill,36,28.52,4442,43.67,Right-hand bat,58.2,53.00,70.0,4.54,rob,
TWM,Latham,14,37.66,2315,43.93,Left-hand bat,-,-,-,-,rm,
KS,Williamson,44,48.36,7646,47.43,Right-hand bat,315.3,37.96,67.6,3.36,rob,
LRPL,Taylor,67,46.61,8842,58.51,Right-hand bat,16.0,24.00,48.0,3.00,rob,
BB,McCullum,97,38.40,9693,63.39,Right-hand bat,25.1,85.00,151.0,3.37,-,
MJ,Santner,1,38.00,134,56.71,Left-hand bat,18.0,31.00,54.0,3.44,lo,
BJ,Watling,34,38.30,4384,43.68,Right-hand bat,-,-,-,-,-,
MD,Craig,13,36.57,952,53.78,Left-hand bat,529.1,44.21,69.0,3.84,rob,
DAJ,Bracewell,22,11.63,986,42.49,Right-hand bat,673.5,37.08,65.2,3.41,rfm,
TG,Southee,44,17.42,1325,86.79,Right-hand bat,1601.5,32.78,64.0,3.07,rmf,
TA,Boult,35,16.33,728,53.84,Right-hand bat,1280.4,28.12,56.5,2.98,lfm,
JA,Burns,5,41.10,575,71.47,Right-hand bat,-,-,-,-,-,
DA,Warner,46,50.48,5598,75.75,Left-hand bat,55.0,63.50,82.5,4.61,rls,
SPD,Smith,36,55.34,6014,56.13,Right-hand bat,188.0,50.68,70.5,4.31,rls,
AC,Voges,10,54.41,1291,50.58,Right-hand bat,3.0,-,-,6.00,lo,
SE,Marsh,16,32.57,1981,46.03,Left-hand bat,-,-,-,-,lo,
MR,Marsh,10,23.68,682,55.57,Right-hand bat,157.1,32.68,58.9,3.32,rm,
PM,Nevill,7,27.30,554,49.27,Right-hand bat,-,-,-,-,-,
PM,Siddle,58,14.04,2115,46.47,Right-hand bat,2049.5,30.02,61.4,2.92,rfm,
JR,Hazlewood,12,25.66,302,50.99,Left-hand bat,413.2,24.16,46.7,3.09,rfm,
NM,Lyon,49,15.37,1178,41.76,Right-hand bat,1854.5,34.02,64.7,3.15,rob,
MA,Starc,25,26.92,1025,68.29,Left-hand bat,815.1,30.58,53.7,3.41,lf,
