Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
EJM,Cowan,14,32.62,1817,43.09,Left-hand bat,-,-,-,-,rls,
DA,Warner,16,44.23,1575,73.01,Left-hand bat,43.0,47.75,64.5,4.44,rls,
PJ,Hughes,21,34.50,2372,55.26,Left-hand bat,-,-,-,-,-,
SR,Watson,39,36.60,5053,49.99,Right-hand bat,651.0,30.06,63.0,2.86,rfm,
MJ,Clarke,90,52.96,12766,56.00,Right-hand bat,382.0,37.43,76.4,2.93,lo,
MS,Wade,10,37.85,1029,51.50,Left-hand bat,1.0,-,-,0.00,rm,
MC,Henriques,1,149.00,280,53.21,Right-hand bat,17.0,48.00,102.0,2.82,rfm,
MA,Starc,8,24.12,253,76.28,Left-hand bat,254.5,32.00,54.6,3.51,lf,
PM,Siddle,38,15.22,1406,47.65,Right-hand bat,1358.5,28.80,57.4,3.01,rfm,
JL,Pattinson,8,36.16,494,43.92,Left-hand bat,242.0,21.45,39.2,3.28,rfm,
NM,Lyon,20,12.80,501,38.32,Right-hand bat,732.0,33.93,67.5,3.01,rob,
M,Vijay,13,28.40,1283,48.71,Right-hand bat,-,-,-,-,rob,
V,Sehwag,103,49.59,10422,82.32,Right-hand bat,621.5,47.35,93.2,3.04,rob,
CA,Pujara,10,58.07,1669,48.71,Right-hand bat,-,-,-,-,rls,
SR,Tendulkar,195,54.46,,,Right-hand bat,697.4,54.64,93.0,3.52,-,
V,Kohli,15,41.58,2153,46.35,Right-hand bat,11.0,-,-,3.18,rm,
MS,Dhoni,74,39.87,6899,59.53,Right-hand bat,13.0,-,-,4.46,rm,
RA,Jadeja,2,14.00,76,36.84,Left-hand bat,137.0,32.50,102.7,1.89,lo,
R,Ashwin,13,42.78,929,64.47,Right-hand bat,738.1,29.86,59.0,3.03,rob,
Harbhajan,Singh,100,18.50,3380,65.14,Right-hand bat,4683.3,32.38,68.3,2.84,rob,
B,Kumar,1,38.00,97,39.17,Right-hand bat,13.0,-,-,4.00,rm,
I,Sharma,48,10.18,1554,28.82,Right-hand bat,1564.3,38.44,68.5,3.36,rfm,
