Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,35,40.45,4748,51.11,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MP,Vaughan,32,50.21,4993,52.29,Right-hand bat,98.0,67.20,117.6,3.42,rob,
MA,Butcher,54,34.26,7576,42.96,Left-hand bat,147.1,34.86,58.8,3.55,rm,
N,Hussain,85,36.77,12393,40.36,Right-hand bat,5.0,-,-,3.00,rls,
A,McGrath,4,40.20,402,50.00,Right-hand bat,17.0,14.00,25.5,3.29,rm,
AJ,Stewart,130,39.83,17086,48.72,Right-hand bat,3.2,-,-,3.90,rm,
A,Flintoff,23,23.22,1186,70.48,Right-hand bat,608.5,52.47,107.4,2.93,rfm,
AF,Giles,23,17.75,1161,42.80,Right-hand bat,956.3,40.46,92.5,2.62,lo,
D,Gough,58,12.57,1967,43.46,Right-hand bat,1970.1,28.39,51.6,3.30,rfm,
SJ,Harmison,9,5.66,184,36.95,Right-hand bat,295.2,37.07,68.1,3.26,rfm,
JM,Anderson,4,-,82,50.00,Left-hand bat,117.0,31.57,50.1,3.77,rfm,
GC,Smith,12,78.62,1884,66.77,Left-hand bat,16.0,40.00,96.0,2.50,rob,
HH,Gibbs,47,45.18,6762,49.45,Right-hand bat,-,-,-,-,-,
G,Kirsten,91,43.05,14760,42.58,Left-hand bat,56.1,70.50,168.5,2.51,rob,
HH,Dippenaar,21,31.14,2069,42.14,Right-hand bat,-,-,-,-,rob,
JA,Rudolph,4,84.25,640,52.65,Left-hand bat,-,-,-,-,rls,
MV,Boucher,62,31.21,4213,51.86,Right-hand bat,-,-,-,-,rm,
SM,Pollock,72,34.01,5016,50.17,Right-hand bat,2636.2,20.70,54.3,2.28,rfm,
AJ,Hall,5,30.00,304,49.34,Right-hand bat,96.1,22.91,48.0,2.85,rfm,
PR,Adams,39,8.18,824,32.76,Right-hand bat,1238.3,30.46,62.4,2.92,lc,
D,Pretorius,3,5.00,7,71.42,Right-hand bat,67.0,60.60,80.4,4.52,rf,
M,Ntini,33,8.10,321,50.46,Right-hand bat,1028.4,28.16,54.1,3.12,rf,
