Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,70,49.23,9458,60.91,Left-hand bat,219.5,100.12,164.8,3.64,rob,
ND,McKenzie,51,39.31,6910,43.24,Right-hand bat,14.0,-,-,4.78,rm,
HM,Amla,29,38.18,3869,48.35,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,123,55.46,22232,43.90,Right-hand bat,2664.5,31.22,66.6,2.81,rfm,
AG,Prince,45,42.23,6355,42.53,Left-hand bat,16.0,47.00,96.0,2.93,rob,
AB,de Villiers,44,41.61,5532,53.41,Right-hand bat,33.0,49.50,99.0,3.00,rm,
MV,Boucher,118,29.94,8765,49.88,Right-hand bat,1.2,6.00,8.0,4.50,rm,
M,Morkel,10,14.81,297,54.88,Left-hand bat,283.1,32.87,53.0,3.71,rf,
PL,Harris,17,10.60,692,30.63,Right-hand bat,563.0,32.76,73.4,2.67,lo,
A,Nel,36,9.91,731,46.10,Right-hand bat,1271.4,31.86,62.0,3.08,rfm,
M,Ntini,91,9.53,1252,51.03,Right-hand bat,3117.1,28.22,52.2,3.24,rf,
AJ,Strauss,53,41.07,8068,48.87,Left-hand bat,-,-,-,-,lm,
AN,Cook,34,42.88,5558,46.29,Left-hand bat,1.0,-,-,1.00,-,
IR,Bell,43,42.36,5767,50.68,Right-hand bat,18.0,76.00,108.0,4.22,rm,
KP,Pietersen,43,50.51,6135,63.40,Right-hand bat,101.3,107.75,152.2,4.24,rob,
PD,Collingwood,39,42.01,5912,45.48,Right-hand bat,214.3,49.07,91.9,3.20,rm,
A,Flintoff,70,32.35,5500,63.52,Right-hand bat,2216.4,32.21,64.5,2.99,rfm,
TR,Ambrose,10,24.73,868,42.74,Right-hand bat,-,-,-,-,-,
SCJ,Broad,9,37.20,670,55.52,Left-hand bat,321.2,43.41,80.3,3.24,rfm,
SJ,Harmison,58,11.91,1164,59.36,Right-hand bat,2110.3,31.42,58.6,3.21,rfm,
JM,Anderson,29,13.66,694,35.44,Left-hand bat,984.2,34.51,56.7,3.64,rfm,
MS,Panesar,33,5.50,535,30.84,Left-hand bat,1283.1,31.95,67.5,2.83,lo,
