Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Javed,Omar,40,22.05,4509,38.14,Right-hand bat,1.0,-,-,12.00,rls,
Shahriar,Nafees,11,27.59,1105,54.93,Left-hand bat,-,-,-,-,-,
Habibul,Bashar,47,32.09,4890,60.38,Right-hand bat,47.0,-,-,4.61,rob,
Rajin,Saleh,22,27.19,3027,36.83,Right-hand bat,73.0,134.00,219.0,3.67,rob,
Mohammad,Ashraful,38,25.72,3913,46.02,Right-hand bat,180.0,91.11,120.0,4.55,rob,
Tushar,Imran,5,8.90,263,33.84,Right-hand bat,10.0,-,-,4.80,-,
Mushfiqur,Rahim,4,17.85,344,36.33,Right-hand bat,-,-,-,-,-,
Mashrafe,Mortaza,25,10.88,657,69.55,Right-hand bat,730.5,40.30,74.3,3.25,rfm,
Mohammad,Rafique,31,19.52,1592,65.01,Left-hand bat,1360.2,40.79,86.8,2.81,lo,
Shahadat,Hossain,11,6.00,282,34.04,Right-hand bat,258.3,46.12,62.0,4.46,rmf,
Syed,Rasel,6,4.62,95,38.94,Left-hand bat,146.3,47.75,73.2,3.91,lmf,
MG,Vandort,9,52.91,1202,52.82,Left-hand bat,-,-,-,-,rm,
WU,Tharanga,13,29.86,1377,49.89,Left-hand bat,-,-,-,-,-,
KC,Sangakkara,67,54.37,9865,55.67,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,88,49.84,12583,52.69,Right-hand bat,76.2,57.00,114.5,2.98,rm,
LPC,Silva,5,45.33,399,68.17,Right-hand bat,-,-,-,-,rls,
TM,Dilshan,42,37.10,3791,56.76,Right-hand bat,105.0,42.57,90.0,2.83,rob,
HAPW,Jayawardene,12,29.50,600,49.16,Right-hand bat,-,-,-,-,-,
SL,Malinga,24,7.76,373,35.38,Right-hand bat,653.1,30.73,47.2,3.90,rf,
WRS,de Silva,3,10.00,38,26.31,Right-hand bat,72.0,19.00,39.2,2.90,lmf,
M,Muralitharan,113,11.75,1613,69.24,Right-hand bat,6230.2,21.33,53.4,2.39,rob,
MF,Maharoof,18,20.69,1201,39.63,Right-hand bat,381.0,52.87,95.2,3.33,rfm,
