Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
DD,Ebrahim,5,22.55,569,35.67,Right-hand bat,-,-,-,-,rm,
ADR,Campbell,53,26.71,5867,41.43,Left-hand bat,11.0,-,-,2.54,rob,
SV,Carlisle,19,25.85,1926,37.59,Right-hand bat,-,-,-,-,rm,
CB,Wishart,14,14.40,1049,34.31,Right-hand bat,-,-,-,-,rob,
GJ,Whittall,42,31.00,5045,41.78,Right-hand bat,703.2,37.36,84.4,2.65,rm,
GW,Flower,51,31.33,8207,34.36,Right-hand bat,335.5,90.50,201.5,2.69,lo,
HH,Streak,41,18.64,2998,34.82,Right-hand bat,1526.2,24.29,56.8,2.56,rfm,
AM,Blignaut,5,18.28,271,47.23,Left-hand bat,188.5,33.58,66.6,3.02,rmf,
T,Taibu,1,5.00,32,31.25,Right-hand bat,-,-,-,-,rm,
BC,Strang,25,12.70,791,54.61,Right-hand bat,859.3,40.40,99.1,2.44,lm,
RW,Price,3,2.50,94,10.63,Right-hand bat,112.0,38.22,74.6,3.07,lo,
D,Ganga,9,18.06,907,29.87,Right-hand bat,-,-,-,-,rob,
CH,Gayle,10,35.00,1214,46.12,Left-hand bat,44.0,25.75,66.0,2.34,rob,
S,Chanderpaul,48,38.85,6894,40.02,Left-hand bat,231.0,116.16,231.0,3.01,rls,
RR,Sarwan,13,29.71,1606,38.85,Right-hand bat,3.0,-,-,6.66,rls,
CL,Hooper,86,35.03,9267,50.28,Right-hand bat,1913.1,47.93,117.1,2.45,rob,
MN,Samuels,8,30.00,1039,40.42,Right-hand bat,68.5,68.33,137.6,2.97,rob,
RD,Jacobs,32,28.80,2934,45.16,Left-hand bat,-,-,-,-,-,
NC,McGarrell,2,7.00,89,15.73,Right-hand bat,94.0,17.30,56.4,1.84,lo,
CEL,Stuart,3,7.00,108,19.44,Right-hand bat,94.3,27.41,47.2,3.48,rfm,
PT,Collins,4,2.80,76,18.42,Right-hand bat,139.3,43.80,83.7,3.13,lfm,
RD,King,13,3.42,257,18.67,Right-hand bat,371.1,26.26,53.0,2.97,rfm,
