Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MJ,Guptill,29,30.83,3798,43.83,Right-hand bat,50.2,43.40,60.4,4.31,rob,
BB,McCullum,71,35.52,6919,60.06,Right-hand bat,6.0,-,-,3.00,-,
KS,Williamson,19,31.61,2593,41.45,Right-hand bat,114.5,53.00,86.1,3.69,rob,
DG,Brownlie,8,34.57,1014,47.73,Right-hand bat,11.0,52.00,66.0,4.72,rm,
DR,Flynn,23,27.31,2575,40.31,Left-hand bat,1.0,-,-,0.00,-,
BJ,Watling,9,28.71,975,41.23,Right-hand bat,-,-,-,-,-,
JEC,Franklin,31,20.71,2163,37.35,Left-hand bat,794.3,33.97,58.1,3.50,lm,
DAJ,Bracewell,14,11.00,597,44.22,Right-hand bat,406.4,31.93,56.7,3.37,rfm,
JS,Patel,18,12.54,588,46.93,Right-hand bat,750.2,46.78,88.2,3.17,rob,
TA,Boult,9,16.14,177,63.84,Right-hand bat,253.0,28.79,52.3,3.30,lfm,
CS,Martin,71,2.36,615,20.00,Right-hand bat,2337.4,33.81,60.1,3.37,rfm,
GC,Smith,106,49.25,14365,59.65,Left-hand bat,235.2,109.37,176.5,3.71,rob,
AN,Petersen,20,42.65,2890,51.66,Right-hand bat,15.0,56.00,90.0,3.73,rob,
HM,Amla,66,50.83,10296,52.34,Right-hand bat,9.0,-,-,4.11,-,
JH,Kallis,159,56.94,28335,46.02,Right-hand bat,3250.4,32.45,68.6,2.83,rfm,
AB,de Villiers,81,49.26,10987,54.25,Right-hand bat,33.0,49.50,99.0,3.00,rm,
F,du Plessis,3,102.66,743,41.45,Right-hand bat,10.0,-,-,6.00,rls,
D,Elgar,2,7.00,68,30.88,Left-hand bat,1.0,-,-,4.00,lo,
RJ,Peterson,8,22.11,290,68.62,Left-hand bat,204.0,33.80,58.2,3.48,lo,
VD,Philander,13,20.53,575,46.43,Right-hand bat,445.3,17.40,36.1,2.89,rfm,
DW,Steyn,61,13.90,1979,42.14,Right-hand bat,2133.4,23.68,42.1,3.37,rf,
M,Morkel,46,13.80,1302,49.84,Left-hand bat,1524.2,29.86,54.4,3.29,rf,
