Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Z,Crawley,4,27.33,365,44.93,Right-hand bat,-,-,-,-,rob,
DP,Sibley,6,40.22,929,38.96,Right-hand bat,-,-,-,-,rob,
JL,Denly,14,30.00,1958,39.83,Right-hand bat,65.0,109.50,195.0,3.36,rls,
JE,Root,92,48.40,13931,54.54,Right-hand bat,441.0,50.07,94.5,3.17,rob,
BA,Stokes,63,36.54,6905,58.74,Left-hand bat,1447.1,32.68,59.0,3.31,rfm,
OJ,Pope,7,47.77,850,50.58,Right-hand bat,-,-,-,-,-,
JC,Buttler,41,31.74,3677,57.84,Right-hand bat,-,-,-,-,-,
SM,Curran,17,27.34,1074,66.20,Left-hand bat,359.4,31.70,58.3,3.26,lmf,
CR,Woakes,33,26.75,2342,50.25,Right-hand bat,952.2,30.88,60.1,3.08,rfm,
MA,Wood,15,19.60,567,69.13,Right-hand bat,459.5,31.41,57.4,3.27,rf,
SCJ,Broad,138,18.66,4961,64.72,Left-hand bat,4679.5,28.50,57.8,2.95,rfm,
D,Elgar,63,38.49,8471,45.89,Left-hand bat,170.3,43.93,68.2,3.86,lo,
PJ,Malan,3,26.00,530,29.43,Right-hand bat,2.0,-,-,2.50,rmf,
HE,van der Dussen,4,34.25,650,42.15,Right-hand bat,-,-,-,-,rls,
F,du Plessis,65,39.80,8582,45.45,Right-hand bat,13.0,-,-,5.30,rls,
Q,de Kock,47,39.12,4135,70.95,Left-hand bat,-,-,-,-,-,
T,Bavuma,40,30.75,3818,48.32,Right-hand bat,16.0,61.00,96.0,3.81,rm,
A,Nortje,6,9.88,392,22.70,Right-hand bat,174.3,35.10,55.1,3.82,rf,
VD,Philander,64,24.04,3995,44.53,Right-hand bat,1898.3,22.32,50.8,2.63,rfm,
D,Pretorius,3,13.83,163,50.92,Right-hand bat,80.0,36.00,68.5,3.15,rmf,
BE,Hendricks,1,9.00,18,50.00,Left-hand bat,38.3,29.16,38.5,4.54,lfm,
D,Paterson,2,43.00,49,87.75,Right-hand bat,57.5,41.50,86.7,2.87,rfm,
