Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
G,Gambhir,13,36.00,1136,60.21,Left-hand bat,-,-,-,-,rls,
V,Sehwag,39,53.54,4501,73.76,Right-hand bat,101.3,126.33,203.0,3.73,rob,
VVS,Laxman,69,43.46,8642,49.79,Right-hand bat,42.0,100.00,252.0,2.38,rob,
SR,Tendulkar,126,56.71,,,Right-hand bat,542.0,49.35,87.8,3.36,-,
Yuvraj,Singh,10,37.76,924,53.13,Left-hand bat,14.0,43.00,84.0,3.07,lo,
M,Kaif,8,21.92,876,35.04,Right-hand bat,3.0,-,-,1.33,rob,
MS,Dhoni,3,37.25,199,74.87,Right-hand bat,-,-,-,-,rm,
IK,Pathan,18,26.71,1202,46.67,Left-hand bat,604.1,26.13,49.6,3.15,lmf,
AB,Agarkar,25,16.79,1081,52.82,Right-hand bat,785.3,46.83,84.1,3.33,rf,
A,Kumble,100,17.19,4535,38.30,Right-hand bat,5248.3,27.98,64.9,2.58,rls,
Harbhajan,Singh,50,15.27,1222,68.73,Right-hand bat,2225.5,27.87,60.9,2.74,rob,
WU,Tharanga,1,24.50,131,37.40,Left-hand bat,-,-,-,-,-,
MS,Atapattu,88,38.90,16,15,Right-hand bat,8.0,24.00,48.0,3.00,rls,
KC,Sangakkara,53,46.60,7151,53.44,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,74,47.80,10281,51.60,Right-hand bat,76.2,57.00,114.5,2.98,rm,
TT,Samaraweera,33,46.42,4476,41.48,Right-hand bat,214.1,47.92,91.7,3.13,rob,
TM,Dilshan,30,38.78,2917,55.84,Right-hand bat,74.0,34.00,74.0,2.75,rob,
J,Mubarak,7,20.90,533,43.15,Left-hand bat,13.0,-,-,3.23,rob,
MF,Maharoof,6,15.42,308,35.06,Right-hand bat,146.0,56.37,109.5,3.08,rfm,
HMCM,Bandara,4,10.00,84,47.61,Right-hand bat,113.0,41.66,75.3,3.31,rls,
M,Muralitharan,99,12.40,1499,69.51,Right-hand bat,5528.5,22.47,56.8,2.37,rob,
SL,Malinga,11,2.66,77,20.77,Right-hand bat,319.1,30.34,46.7,3.89,rf,
