Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
GC,Smith,50,47.81,6635,59.81,Left-hand bat,210.5,93.75,158.1,3.55,rob,
AB,de Villiers,24,39.20,3173,53.13,Right-hand bat,33.0,49.50,99.0,3.00,rm,
HM,Amla,9,22.47,826,46.24,Right-hand bat,1.0,-,-,4.00,-,
HH,Gibbs,81,43.60,11509,50.39,Right-hand bat,1.0,-,-,4.00,-,
W,Jaffer,16,31.66,2096,45.32,Right-hand bat,11.0,9.00,33.0,1.63,rob,
V,Sehwag,51,50.13,5432,75.68,Right-hand bat,201.2,48.84,92.9,3.15,rob,
R,Dravid,106,57.58,21562,42.19,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,134,54.87,,,Right-hand bat,555.0,51.16,90.0,3.41,-,
VVS,Laxman,79,43.04,9996,48.65,Right-hand bat,42.0,100.00,252.0,2.38,rob,
SC,Ganguly,90,40.63,10874,48.95,Left-hand bat,423.2,55.42,97.6,3.40,rm,
MS,Dhoni,15,30.69,977,72.26,Right-hand bat,1.0,-,-,13.00,rm,
A,Kumble,112,17.46,5317,38.42,Right-hand bat,5881.3,28.56,65.1,2.63,rls,
Z,Khan,44,13.11,1087,53.08,Right-hand bat,1402.4,36.10,65.2,3.32,lfm,
S,Sreesanth,7,17.00,199,59.79,Right-hand bat,247.5,24.37,42.4,3.44,rfm,
VRV,Singh,4,11.50,36,127.77,Right-hand bat,91.1,71.40,109.4,3.91,rmf,
