Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
NT,Paranavitana,21,34.52,2844,43.70,Left-hand bat,15.0,76.00,90.0,5.06,rob,
TM,Dilshan,70,42.56,6540,65.73,Right-hand bat,272.2,34.91,71.0,2.94,rob,
KC,Sangakkara,99,55.66,15554,55.11,Left-hand bat,13.0,-,-,3.23,rob,
DPMD,Jayawardene,121,52.41,18773,52.20,Right-hand bat,92.1,49.50,92.1,3.22,rm,
TT,Samaraweera,68,52.61,9767,47.94,Right-hand bat,219.1,45.73,87.6,3.13,rob,
HAPW,Jayawardene,41,30.36,2814,50.71,Right-hand bat,-,-,-,-,-,
AD,Mathews,15,38.66,1272,54.71,Right-hand bat,131.0,70.16,131.0,3.21,rm,
S,Randiv,5,7.16,137,31.38,Right-hand bat,253.3,42.47,80.0,3.18,rob,
S,Prasanna,1,5.00,12,41.66,Right-hand bat,23.0,-,-,3.47,rls,
RAS,Lakmal,7,4.00,49,32.65,Right-hand bat,171.5,42.18,64.4,3.92,rfm,
UWMBCA,Welegedara,10,5.87,96,48.95,Right-hand bat,271.3,48.56,70.8,4.11,lfm,
SR,Watson,29,40.22,3957,50.82,Right-hand bat,482.3,29.40,59.0,2.98,rfm,
PJ,Hughes,12,37.52,1446,54.49,Left-hand bat,-,-,-,-,-,
SE,Marsh,1,141.00,315,44.76,Left-hand bat,-,-,-,-,lo,
MJ,Clarke,71,46.07,9107,53.12,Right-hand bat,293.0,40.66,83.7,2.91,lo,
MEK,Hussey,61,52.14,10047,48.79,Left-hand bat,36.0,26.75,54.0,2.97,rm,
UT,Khawaja,3,29.50,326,36.19,Left-hand bat,-,-,-,-,rm,
BJ,Haddin,34,37.84,3299,58.50,Right-hand bat,-,-,-,-,-,
MG,Johnson,44,21.34,1982,59.23,Left-hand bat,1681.3,30.10,54.5,3.31,lf,
RJ,Harris,7,10.71,142,52.81,Right-hand bat,220.1,20.90,42.6,2.94,rf,
TA,Copeland,2,35.00,46,76.08,Right-hand bat,67.0,32.75,100.5,1.95,rfm,
NM,Lyon,2,13.00,20,65.00,Right-hand bat,59.5,25.00,44.8,3.34,rob,
