Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
NT,Paranavitana,23,34.05,3080,43.11,Left-hand bat,17.0,86.00,102.0,5.05,rob,
HDRL,Thirimanne,3,33.60,464,36.20,Left-hand bat,1.0,-,-,7.00,rmf,
KC,Sangakkara,101,56.45,16167,54.82,Left-hand bat,13.0,-,-,3.23,rob,
DPMD,Jayawardene,123,52.02,18963,52.12,Right-hand bat,92.1,49.50,92.1,3.22,rm,
TM,Dilshan,72,42.40,6712,65.70,Right-hand bat,335.2,40.95,83.8,2.93,rob,
AD,Mathews,17,46.05,1700,51.47,Right-hand bat,131.0,70.16,131.0,3.21,rm,
HAPW,Jayawardene,43,31.88,3176,50.18,Right-hand bat,-,-,-,-,-,
HMRKB,Herath,30,14.09,920,49.02,Left-hand bat,1229.4,35.15,71.6,2.94,lo,
RAS,Lakmal,9,6.71,104,45.19,Right-hand bat,240.5,51.66,80.2,3.86,rfm,
UWMBCA,Welegedara,12,6.09,140,47.85,Right-hand bat,351.3,45.63,70.3,3.89,lfm,
N,Pradeep,1,0.50,3,33.33,Right-hand bat,28.0,-,-,3.92,rfm,
Mohammad,Hafeez,19,33.50,2242,50.80,Right-hand bat,283.0,37.77,94.3,2.40,rob,
Taufeeq,Umar,33,40.96,5445,44.38,Left-hand bat,13.0,-,-,3.38,rob,
Azhar,Ali,14,39.75,2420,39.42,Right-hand bat,10.0,36.00,60.0,3.60,rls,
Younis,Khan,69,50.90,10873,52.90,Right-hand bat,110.0,58.14,94.2,3.70,-,
Misbah-ul-Haq,,27,45.07,4262,41.24,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,6,30.25,656,36.89,Right-hand bat,-,-,-,-,rob,
Umar,Gul,36,11.27,940,52.76,Right-hand bat,1257.2,33.61,57.5,3.50,rfm,
Adnan,Akmal,6,26.20,224,58.48,Right-hand bat,-,-,-,-,-,
Aizaz,Cheema,2,-,4,0.00,Right-hand bat,87.1,26.20,52.3,3.00,rmf,
Saeed,Ajmal,13,12.75,347,44.09,Right-hand bat,730.3,33.49,74.2,2.70,rob,
Junaid,Khan,2,6.00,13,46.15,Right-hand bat,76.1,26.42,65.2,2.42,lf,
