Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SB,Bangar,12,29.37,1447,32.48,Right-hand bat,127.0,49.00,108.8,2.70,rmf,
V,Sehwag,14,41.52,1237,70.49,Right-hand bat,40.0,76.00,120.0,3.80,rob,
R,Dravid,69,53.46,13778,40.74,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,105,57.58,,,Right-hand bat,381.0,45.18,84.6,3.20,-,
SC,Ganguly,67,40.59,8508,48.18,Left-hand bat,343.2,50.17,89.5,3.36,rm,
VVS,Laxman,44,41.33,5430,49.48,Right-hand bat,42.0,100.00,252.0,2.38,rob,
PA,Patel,7,21.25,514,33.07,Left-hand bat,-,-,-,-,-,
Harbhajan,Singh,33,13.15,713,71.94,Right-hand bat,1450.5,26.59,60.4,2.63,rob,
Z,Khan,24,9.25,503,49.70,Right-hand bat,759.2,33.35,62.4,3.20,lfm,
A,Nehra,13,6.90,216,35.18,Right-hand bat,446.3,37.94,72.4,3.14,lmf,
T,Yohannan,3,-,30,43.33,Right-hand bat,81.0,51.20,97.2,3.16,rmf,
MH,Richardson,22,47.17,4117,40.10,Left-hand bat,10.0,17.00,60.0,1.70,lo,
L,Vincent,11,29.36,1309,42.62,Right-hand bat,-,-,-,-,rm,
SP,Fleming,73,36.09,10107,42.49,Left-hand bat,-,-,-,-,-,
CD,McMillan,44,39.68,4602,56.91,Right-hand bat,384.5,43.48,85.5,3.05,rm,
NJ,Astle,57,38.00,6907,49.51,Right-hand bat,773.5,47.52,128.9,2.21,rm,
SB,Styris,3,51.50,403,51.11,Right-hand bat,37.0,28.40,44.4,3.83,rm,
JDP,Oram,2,14.50,56,51.78,Left-hand bat,49.5,11.81,27.1,2.60,rfm,
RG,Hart,5,25.50,585,26.15,Right-hand bat,-,-,-,-,-,
DL,Vettori,44,16.25,1969,44.59,Left-hand bat,1774.0,33.86,76.5,2.65,lo,
DR,Tuffey,12,10.53,393,34.86,Right-hand bat,349.5,25.44,46.6,3.27,rfm,
SE,Bond,8,8.40,123,34.14,Right-hand bat,242.3,22.39,38.2,3.50,rf,
