Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
FDM,Karunaratne,29,33.13,3542,49.57,Left-hand bat,2.0,-,-,2.50,rm,
JK,Silva,28,30.92,3961,40.59,Right-hand bat,-,-,-,-,-,
BKG,Mendis,7,40.23,894,58.50,Right-hand bat,-,-,-,-,-,
LD,Chandimal,29,43.91,3691,55.91,Right-hand bat,-,-,-,-,rob,
AD,Mathews,60,47.86,8336,49.95,Right-hand bat,577.0,51.32,111.6,2.75,rm,
DM,de Silva,1,30.00,100,60.00,Right-hand bat,11.0,12.00,66.0,1.09,rob,
MDKJ,Perera,5,29.37,323,72.75,Left-hand bat,-,-,-,-,-,
MDK,Perera,10,10.43,443,37.69,Right-hand bat,455.4,30.53,60.7,3.01,rob,
HMRKB,Herath,71,14.27,2395,50.06,Left-hand bat,3352.2,29.64,64.2,2.76,lo,
PADLR,Sandakan,1,28.00,22,127.27,Right-hand bat,46.2,15.28,39.7,2.30,lc,
N,Pradeep,21,4.76,263,38.02,Right-hand bat,648.3,42.98,72.0,3.57,rfm,
JA,Burns,11,45.78,1457,59.71,Right-hand bat,-,-,-,-,-,
DA,Warner,52,48.98,5867,76.81,Left-hand bat,56.0,66.00,84.0,4.71,rls,
UT,Khawaja,16,47.25,2069,54.80,Left-hand bat,-,-,-,-,rm,
SPD,Smith,42,59.65,6870,57.30,Right-hand bat,194.0,52.37,72.7,4.31,rls,
AC,Voges,16,87.25,2414,57.82,Right-hand bat,4.4,-,-,4.50,lo,
MR,Marsh,16,23.47,929,53.06,Right-hand bat,253.1,34.46,58.4,3.53,rm,
PM,Nevill,13,24.00,821,40.92,Right-hand bat,-,-,-,-,-,
SNJ,O'Keefe,3,11.00,231,14.28,Right-hand bat,109.5,35.60,65.9,3.24,lo,
MA,Starc,26,25.39,1057,67.26,Left-hand bat,845.1,30.08,52.2,3.45,lf,
NM,Lyon,55,15.36,1318,41.95,Right-hand bat,2069.5,32.65,62.0,3.15,rob,
JR,Hazlewood,18,22.12,349,50.71,Left-hand bat,624.3,25.12,49.9,3.01,rfm,
