Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JA,Raval,22,32.29,2567,42.77,Left-hand bat,1.0,-,-,1.00,rls,
TWM,Latham,47,44.02,7371,47.18,Left-hand bat,-,-,-,-,rm,
KS,Williamson,76,52.68,12273,51.51,Right-hand bat,350.3,40.62,72.5,3.36,rob,
LRPL,Taylor,96,47.12,11675,60.14,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,29,43.42,3310,49.84,Left-hand bat,-,-,-,-,rob,
BJ,Watling,65,40.67,8238,42.95,Right-hand bat,-,-,-,-,-,
DJ,Mitchell,1,73.00,159,45.91,Right-hand bat,22.0,-,-,3.13,rm,
MJ,Santner,20,28.36,1644,43.12,Left-hand bat,555.2,39.31,87.6,2.69,lo,
TG,Southee,69,18.20,1875,87.36,Right-hand bat,2567.2,30.01,59.7,3.01,rmf,
MJ,Henry,11,20.09,278,79.49,Right-hand bat,416.1,48.46,89.1,3.26,rfm,
N,Wagner,44,12.42,1205,43.31,Left-hand bat,1615.0,26.98,51.8,3.12,lmf,
RJ,Burns,14,32.81,1998,44.34,Left-hand bat,-,-,-,-,rm,
DP,Sibley,2,12.66,145,26.20,Right-hand bat,-,-,-,-,rob,
JL,Denly,10,30.00,1377,41.39,Right-hand bat,37.0,-,-,3.89,rls,
JE,Root,88,48.54,13384,54.40,Right-hand bat,381.0,50.50,95.2,3.18,rob,
BA,Stokes,59,35.94,6432,58.11,Left-hand bat,1369.3,33.45,59.9,3.34,rfm,
Z,Crawley,1,1.00,6,16.66,Right-hand bat,-,-,-,-,rob,
OJ,Pope,4,27.33,381,43.04,Right-hand bat,-,-,-,-,-,
SM,Curran,13,30.57,932,62.33,Left-hand bat,258.0,31.37,57.3,3.28,lmf,
CR,Woakes,32,27.26,2294,49.91,Right-hand bat,921.2,30.96,60.0,3.09,rfm,
JC,Archer,6,9.00,179,50.27,Right-hand bat,238.0,27.29,59.5,2.75,rf,
SCJ,Broad,134,18.75,4901,64.27,Left-hand bat,4561.4,28.77,58.1,2.97,rfm,
