Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,70,45.96,10156,55.21,Left-hand bat,50.0,155.00,300.0,3.10,rm,
AJ,Strauss,25,45.44,4054,50.44,Left-hand bat,-,-,-,-,lm,
AN,Cook,3,68.00,645,42.17,Left-hand bat,-,-,-,-,-,
KP,Pietersen,12,47.63,1513,69.26,Right-hand bat,-,-,-,-,rob,
MJ,Hoggard,52,7.88,1628,21.80,Right-hand bat,1814.0,29.07,53.6,3.25,rfm,
PD,Collingwood,9,41.60,1549,40.28,Right-hand bat,42.0,-,-,3.02,rm,
A,Flintoff,60,33.83,4750,65.53,Right-hand bat,1896.2,31.79,63.9,2.98,rfm,
GO,Jones,27,28.05,1843,56.32,Right-hand bat,-,-,-,-,-,
J,Mubarak,8,18.15,554,42.59,Left-hand bat,13.0,-,-,3.23,rob,
WU,Tharanga,6,45.63,940,53.40,Left-hand bat,-,-,-,-,-,
KC,Sangakkara,58,47.37,8026,53.71,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,79,47.81,11000,51.72,Right-hand bat,76.2,57.00,114.5,2.98,rm,
TT,Samaraweera,38,43.29,4992,41.62,Right-hand bat,214.1,47.92,91.7,3.13,rob,
TM,Dilshan,35,38.02,3332,55.91,Right-hand bat,83.0,42.00,83.0,3.03,rob,
CK,Kapugedera,1,5.00,45,22.22,Right-hand bat,-,-,-,-,rm,
MF,Maharoof,11,23.35,780,41.92,Right-hand bat,253.0,54.25,94.8,3.43,rfm,
WPUJC,Vaas,91,21.79,5441,42.85,Left-hand bat,3300.4,29.03,65.3,2.66,lfm,
KMDN,Kulasekara,3,22.40,224,50.00,Right-hand bat,89.0,64.25,133.5,2.88,rfm,
M,Muralitharan,104,12.29,1536,68.81,Right-hand bat,5761.5,22.45,56.3,2.39,rob,
LE,Plunkett,3,2.50,80,12.50,Right-hand bat,81.4,80.25,122.5,3.93,rf,
MS,Panesar,4,6.00,73,16.43,Left-hand bat,145.0,51.57,124.2,2.48,lo,
SI,Mahmood,1,-,-,-,Right-hand bat,48.0,33.60,57.6,3.50,rfm,
