Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JA,Raval,9,44.50,1417,43.96,Left-hand bat,-,-,-,-,rls,
TWM,Latham,34,38.25,4937,46.48,Left-hand bat,-,-,-,-,rm,
KS,Williamson,63,50.62,10321,50.51,Right-hand bat,338.3,38.93,70.0,3.33,rob,
LRPL,Taylor,83,48.04,10511,59.42,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,16,31.45,1380,50.14,Left-hand bat,-,-,-,-,rob,
MJ,Santner,17,25.47,1259,42.49,Left-hand bat,450.2,37.05,79.4,2.79,lo,
C,de Grandhomme,8,35.54,395,98.98,Right-hand bat,202.5,26.10,60.8,2.57,rmf,
TA,Blundell,2,68.00,239,56.90,Right-hand bat,-,-,-,-,rob,
N,Wagner,34,12.18,941,42.72,Left-hand bat,1240.5,27.87,51.7,3.23,lmf,
TG,Southee,58,17.08,1567,88.32,Right-hand bat,2141.2,31.45,61.7,3.05,rmf,
TA,Boult,52,16.03,1014,52.16,Right-hand bat,1916.0,28.56,57.4,2.98,lfm,
KC,Brathwaite,44,37.43,6899,42.32,Right-hand bat,251.4,59.35,107.8,3.30,rob,
KOA,Powell,31,27.93,3339,48.51,Left-hand bat,1.0,-,-,0.00,-,
SO,Hetmyer,5,21.80,307,71.00,Left-hand bat,-,-,-,-,-,
SD,Hope,17,33.20,2356,42.27,Right-hand bat,-,-,-,-,-,
RL,Chase,17,38.03,2282,46.66,Right-hand bat,455.3,50.16,88.1,3.41,rob,
SW,Ambris,2,8.33,49,51.02,Right-hand bat,-,-,-,-,-,
SO,Dowrich,18,24.13,1535,47.16,Right-hand bat,-,-,-,-,-,
RA,Reifer,1,52.00,198,26.26,Left-hand bat,30.0,44.00,90.0,2.93,lmf,
KAJ,Roach,44,10.25,1740,34.77,Right-hand bat,1342.1,29.42,54.7,3.22,rfm,
ML,Cummins,8,6.90,156,44.23,Left-hand bat,206.2,39.61,68.7,3.45,rfm,
ST,Gabriel,32,5.35,399,37.59,Right-hand bat,854.1,34.27,61.7,3.33,rf,
