Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Tamim,Iqbal,50,40.27,6910,55.36,Left-hand bat,5.0,-,-,4.00,-,
Soumya,Sarkar,8,33.60,835,60.35,Left-hand bat,37.4,138.00,226.0,3.66,rmf,
Imrul,Kayes,29,27.18,3038,48.32,Left-hand bat,4.0,-,-,3.00,-,
Sabbir,Rahman,7,29.33,626,56.23,Right-hand bat,11.0,-,-,3.00,rls,
Shakib,Al Hasan,50,41.01,5727,62.30,Left-hand bat,1978.2,32.09,63.8,3.01,lo,
Mushfiqur,Rahim,55,35.36,7111,46.74,Right-hand bat,-,-,-,-,-,
Nasir,Hossain,18,35.50,1802,55.16,Right-hand bat,147.3,52.25,110.6,2.83,rob,
Mehidy,Hasan Miraz,8,15.53,502,46.41,Right-hand bat,364.0,31.37,54.6,3.44,rob,
Taijul,Islam,14,10.00,446,42.60,Left-hand bat,553.3,33.40,63.8,3.13,lo,
Shafiul,Islam,10,11.50,425,48.70,Right-hand bat,251.0,54.80,100.4,3.27,rfm,
Mustafizur,Rahman,5,1.75,36,19.44,Left-hand bat,109.4,24.91,54.8,2.72,lfm,
DA,Warner,65,47.64,7135,78.12,Left-hand bat,57.0,67.25,85.5,4.71,rls,
MT,Renshaw,9,39.80,1376,43.38,Left-hand bat,-,-,-,-,rob,
UT,Khawaja,24,45.47,3196,54.06,Left-hand bat,1.0,-,-,1.00,rm,
NM,Lyon,68,11.98,1528,44.69,Right-hand bat,2658.4,32.85,62.3,3.16,rob,
SPD,Smith,55,60.18,9342,56.69,Right-hand bat,207.1,52.41,73.1,4.30,rls,
PSP,Handscomb,9,49.61,1252,51.51,Right-hand bat,-,-,-,-,-,
GJ,Maxwell,6,23.00,455,60.65,Right-hand bat,73.0,41.00,54.7,4.49,rob,
MS,Wade,21,29.26,1818,48.29,Left-hand bat,1.0,-,-,0.00,rm,
AC,Agar,3,34.60,316,54.74,Left-hand bat,117.4,49.85,100.8,2.96,lo,
PJ,Cummins,4,21.20,258,41.08,Right-hand bat,151.0,24.21,47.6,3.04,rf,
JR,Hazlewood,31,12.57,628,42.03,Left-hand bat,1092.5,25.75,55.5,2.78,rfm,
