Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AJ,Redmond,7,23.00,785,38.08,Right-hand bat,12.3,20.66,25.0,4.96,rls,
JM,How,16,23.62,1399,48.96,Right-hand bat,1.0,-,-,4.00,-,
JD,Ryder,4,34.14,474,50.42,Left-hand bat,16.0,29.00,48.0,3.62,rm,
LRPL,Taylor,12,36.22,1334,59.74,Right-hand bat,3.2,-,-,3.00,rob,
PG,Fulton,8,24.72,581,46.81,Right-hand bat,-,-,-,-,rm,
DR,Flynn,7,35.25,738,38.21,Left-hand bat,-,-,-,-,-,
BB,McCullum,39,31.91,3033,63.13,Right-hand bat,-,-,-,-,-,
DL,Vettori,87,27.23,5311,55.37,Left-hand bat,3497.2,33.50,76.0,2.64,lo,
TG,Southee,4,21.60,120,90.00,Right-hand bat,124.3,42.30,74.7,3.39,rmf,
IE,O'Brien,12,3.35,182,31.31,Right-hand bat,331.4,28.51,56.8,3.00,rfm,
CS,Martin,45,2.17,388,19.58,Right-hand bat,1433.4,33.55,58.9,3.41,rfm,
ML,Hayden,100,51.87,14128,60.22,Left-hand bat,9.0,-,-,4.44,rm,
SM,Katich,32,42.69,4257,49.14,Left-hand bat,128.5,36.84,59.4,3.71,lc,
RT,Ponting,125,57.18,17784,58.84,Right-hand bat,89.5,48.40,107.8,2.69,rm,
MEK,Hussey,31,64.18,5665,49.84,Left-hand bat,23.0,-,-,3.39,rm,
MJ,Clarke,41,47.01,5006,53.53,Right-hand bat,215.4,33.50,71.8,2.79,lo,
A,Symonds,24,41.90,2031,66.02,Right-hand bat,335.0,36.33,83.7,2.60,-,
BJ,Haddin,9,36.28,1042,48.75,Right-hand bat,-,-,-,-,-,
B,Lee,74,20.41,2645,52.47,Right-hand bat,2684.1,30.11,52.1,3.46,rf,
MG,Johnson,15,22.53,532,55.07,Left-hand bat,586.4,29.39,57.7,3.05,lf,
NM,Hauritz,2,5.33,36,44.44,Right-hand bat,67.0,22.00,44.6,2.95,rob,
SR,Clark,22,13.12,323,65.01,Right-hand bat,810.4,22.96,54.0,2.54,rfm,
