Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
NT,Paranavitana,19,36.21,2573,45.04,Left-hand bat,15.0,76.00,90.0,5.06,rob,
HDRL,Thirimanne,1,24.00,150,32.00,Left-hand bat,-,-,-,-,rmf,
KC,Sangakkara,97,56.18,15155,55.61,Left-hand bat,11.0,-,-,3.45,rob,
DPMD,Jayawardene,119,52.62,18370,52.42,Right-hand bat,92.1,49.50,92.1,3.22,rm,
TT,Samaraweera,66,54.08,9546,48.15,Right-hand bat,215.1,48.50,92.2,3.15,rob,
HAPW,Jayawardene,39,32.27,2750,50.47,Right-hand bat,-,-,-,-,-,
NLTC,Perera,2,15.66,63,74.60,Left-hand bat,48.0,91.00,144.0,3.79,rmf,
HMRKB,Herath,27,14.75,842,49.04,Left-hand bat,1040.0,37.13,74.2,2.99,lo,
CRD,Fernando,37,8.64,683,35.43,Right-hand bat,948.1,36.97,60.5,3.66,rfm,
RAS,Lakmal,5,0.66,17,11.76,Right-hand bat,123.5,49.50,74.3,3.99,rfm,
UWMBCA,Welegedara,8,6.66,76,52.63,Right-hand bat,227.3,51.00,71.8,4.25,lfm,
AJ,Strauss,85,42.14,12187,50.14,Left-hand bat,-,-,-,-,lm,
AN,Cook,68,49.28,11237,49.12,Left-hand bat,1.0,-,-,1.00,-,
IJL,Trott,21,62.23,3830,48.74,Right-hand bat,32.0,72.00,96.0,4.50,rm,
KP,Pietersen,74,48.16,9342,62.38,Right-hand bat,158.3,126.20,190.2,3.98,rob,
IR,Bell,65,47.11,8760,51.63,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JM,Anderson,59,11.74,1530,36.07,Left-hand bat,2090.2,31.04,57.2,3.25,rfm,
EJG,Morgan,9,38.54,747,56.76,Left-hand bat,-,-,-,-,rm,
MJ,Prior,43,42.98,3491,65.25,Right-hand bat,-,-,-,-,-,
SCJ,Broad,37,26.81,1912,60.30,Left-hand bat,1234.3,36.25,69.2,3.14,rfm,
GP,Swann,32,24.03,904,82.41,Right-hand bat,1341.5,27.72,57.5,2.89,rob,
CT,Tremlett,9,13.28,207,44.92,Right-hand bat,381.4,25.20,50.8,2.97,rmf,
