Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Taufeeq,Umar,5,46.85,717,45.74,Left-hand bat,2.0,-,-,3.00,rob,
Shahid,Afridi,12,33.38,1018,68.86,Right-hand bat,214.5,30.09,61.3,2.94,rls,
Younis,Khan,18,46.37,2461,50.87,Right-hand bat,33.0,115.00,198.0,3.48,-,
Inzamam-ul-Haq,,79,46.76,10498,52.12,Right-hand bat,1.3,-,-,5.33,lo,
Mohammad,Yousuf,37,49.66,5939,46.82,Right-hand bat,1.0,-,-,3.00,rob,
Abdul,Razzaq,19,34.00,2087,42.35,Right-hand bat,472.0,33.30,72.6,2.75,rfm,
Rashid,Latif,29,30.18,2341,47.71,Right-hand bat,2.0,-,-,5.00,rls,
Saqlain,Mushtaq,39,15.91,3078,24.30,Right-hand bat,1910.3,28.86,69.4,2.49,rob,
Waqar,Younis,78,10.25,1845,46.12,Right-hand bat,2488.1,22.65,42.4,3.20,rf,
Shoaib,Akhtar,19,7.00,370,35.94,Right-hand bat,568.4,31.96,56.8,3.37,rf,
Danish,Kaneria,7,5.00,45,33.33,Right-hand bat,254.4,21.37,47.7,2.68,rls,
D,Ganga,15,20.85,1611,34.94,Right-hand bat,-,-,-,-,rob,
CH,Gayle,16,30.22,1719,47.46,Left-hand bat,63.2,24.85,54.2,2.74,rob,
WW,Hinds,20,29.50,2445,43.43,Left-hand bat,28.3,21.75,42.7,3.05,rm,
CL,Hooper,92,35.10,9990,50.25,Right-hand bat,2086.1,50.13,121.5,2.47,rob,
S,Chanderpaul,51,38.60,7248,40.48,Left-hand bat,231.0,116.16,231.0,3.01,rls,
M,Dillon,21,7.36,864,32.40,Right-hand bat,774.4,31.81,61.1,3.12,rfm,
RO,Hinds,2,42.66,239,53.55,Left-hand bat,21.0,-,-,3.33,lo,
RD,Jacobs,37,27.33,3282,44.97,Left-hand bat,-,-,-,-,-,
D,Ramnarine,12,6.23,427,24.82,Left-hand bat,582.3,30.73,77.6,2.37,rls,
CE,Cuffy,7,5.00,166,27.10,Right-hand bat,255.2,42.38,85.1,2.98,rf,
PT,Collins,8,2.66,137,23.35,Right-hand bat,318.4,52.30,95.6,3.28,lfm,
