Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
G,Gambhir,37,50.44,5684,54.13,Left-hand bat,-,-,-,-,rls,
V,Sehwag,85,54.37,9270,82.12,Right-hand bat,541.3,42.12,83.3,3.03,rob,
R,Dravid,148,53.09,28289,42.41,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,175,56.91,,,Right-hand bat,679.4,53.93,92.6,3.49,-,
VVS,Laxman,118,47.08,15681,49.24,Right-hand bat,54.0,63.00,162.0,2.33,rob,
SK,Raina,8,33.90,652,57.20,Left-hand bat,55.0,35.66,55.0,3.89,rob,
MS,Dhoni,52,40.98,4754,60.34,Right-hand bat,3.0,-,-,6.33,rm,
Harbhajan,Singh,91,18.50,2964,65.55,Right-hand bat,4312.3,32.21,68.0,2.83,rob,
I,Sharma,29,14.40,1052,30.13,Right-hand bat,875.1,35.54,61.7,3.45,rfm,
S,Sreesanth,22,11.77,489,52.96,Right-hand bat,717.1,35.70,61.4,3.48,rfm,
JD,Unadkat,1,2.00,15,13.33,Right-hand bat,26.0,-,-,3.88,lm,
GC,Smith,89,50.52,12289,60.02,Left-hand bat,220.2,100.62,165.2,3.65,rob,
AN,Petersen,7,36.84,904,52.98,Right-hand bat,8.0,22.00,48.0,2.75,rob,
HM,Amla,49,47.93,7603,49.80,Right-hand bat,7.0,-,-,4.00,-,
JH,Kallis,143,56.82,25818,45.12,Right-hand bat,3035.1,31.95,67.6,2.83,rfm,
AB,de Villiers,64,48.63,8610,54.22,Right-hand bat,33.0,49.50,99.0,3.00,rm,
AG,Prince,60,43.48,7842,43.80,Left-hand bat,16.0,47.00,96.0,2.93,rob,
MV,Boucher,137,30.82,10483,49.98,Right-hand bat,1.2,6.00,8.0,4.50,rm,
LL,Tsotsobe,3,-,18,16.66,Right-hand bat,82.0,84.66,164.0,3.09,lfm,
PL,Harris,35,11.43,1275,34.98,Right-hand bat,1387.1,37.00,82.4,2.69,lo,
DW,Steyn,44,14.07,1358,42.48,Right-hand bat,1502.0,23.65,40.2,3.52,rf,
M,Morkel,29,14.31,938,44.24,Left-hand bat,939.5,30.17,53.7,3.37,rf,
