Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KC,Brathwaite,21,35.52,3221,41.91,Right-hand bat,13.4,61.00,82.0,4.46,rob,
SD,Hope,2,13.00,128,40.62,Right-hand bat,-,-,-,-,-,
DM,Bravo,36,42.16,5512,46.66,Left-hand bat,1.0,-,-,2.00,rm,
SO,Dowrich,1,42.50,221,38.46,Right-hand bat,-,-,-,-,-,
MN,Samuels,59,35.92,7366,48.28,Right-hand bat,705.0,59.02,105.7,3.34,rob,
J,Blackwood,9,43.69,1029,55.19,Right-hand bat,27.3,56.50,82.5,4.10,rob,
D,Ramdin,68,26.43,5374,49.68,Right-hand bat,-,-,-,-,-,
JO,Holder,7,29.70,517,57.44,Right-hand bat,174.5,34.14,74.9,2.73,rmf,
JE,Taylor,40,14.14,1259,61.79,Right-hand bat,1168.5,34.57,60.4,3.43,rf,
D,Bishoo,13,15.23,452,43.80,Left-hand bat,599.4,37.42,71.9,3.12,rls,
ST,Gabriel,14,4.18,131,35.11,Right-hand bat,335.3,35.81,62.9,3.41,rf,
DA,Warner,37,47.29,4231,74.89,Left-hand bat,50.0,56.75,75.0,4.54,rls,
SE,Marsh,13,35.40,1674,46.53,Left-hand bat,-,-,-,-,lo,
SPD,Smith,27,51.86,4291,54.39,Right-hand bat,179.0,51.73,71.6,4.33,rls,
MJ,Clarke,109,50.59,15064,56.09,Right-hand bat,405.5,38.19,78.5,2.91,lo,
AC,Voges,1,-,247,52.63,Right-hand bat,2.0,-,-,7.50,lo,
SR,Watson,57,35.50,6906,52.95,Right-hand bat,896.5,33.32,72.7,2.74,rfm,
BJ,Haddin,64,33.48,5506,58.39,Right-hand bat,-,-,-,-,-,
MG,Johnson,65,23.02,3232,58.41,Left-hand bat,2430.4,27.60,50.6,3.27,lf,
MA,Starc,16,28.52,692,70.08,Left-hand bat,556.0,33.00,59.5,3.32,lf,
NM,Lyon,40,14.88,1027,39.14,Right-hand bat,1588.5,35.49,67.6,3.15,rob,
JR,Hazlewood,4,71.00,140,50.71,Left-hand bat,156.2,23.64,55.1,2.57,rfm,
