Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
TMK,Mawoyo,8,30.26,1224,37.09,Right-hand bat,-,-,-,-,rmf,
V,Sibanda,12,21.91,1032,50.96,Right-hand bat,-,-,-,-,-,
H,Masakadza,25,26.91,3142,41.12,Right-hand bat,127.0,27.00,76.2,2.12,rm,
BRM,Taylor,19,35.00,2496,50.48,Right-hand bat,7.0,-,-,5.42,rob,
MN,Waller,8,25.73,829,46.56,Right-hand bat,3.0,-,-,2.66,rob,
E,Chigumbura,11,20.66,909,47.74,Right-hand bat,225.3,48.68,84.5,3.45,rfm,
R,Mutumbami,4,18.71,266,49.24,Right-hand bat,-,-,-,-,rob,
P,Utseya,4,15.28,229,46.72,Right-hand bat,125.3,41.00,75.3,3.26,rob,
T,Panyangara,5,23.14,247,65.58,Right-hand bat,177.1,28.52,62.5,2.73,rfm,
TL,Chatara,4,5.12,118,34.74,Right-hand bat,148.1,27.00,59.2,2.73,rfm,
BV,Vitori,4,10.40,84,61.90,Left-hand bat,138.5,38.66,69.4,3.34,lfm,
Khurram,Manzoor,9,29.80,1072,41.69,Right-hand bat,-,-,-,-,rob,
Mohammad,Hafeez,34,33.78,3837,53.71,Right-hand bat,448.5,33.35,79.2,2.52,rob,
Azhar,Ali,29,40.58,5210,38.94,Right-hand bat,17.0,67.00,102.0,3.94,rls,
Younis,Khan,84,51.89,13562,52.04,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,41,44.67,6489,40.62,Right-hand bat,-,-,-,-,rls,
Asad,Shafiq,21,36.64,2689,42.24,Right-hand bat,-,-,-,-,rob,
Adnan,Akmal,18,27.40,1245,44.01,Right-hand bat,-,-,-,-,-,
Abdur,Rehman,19,13.95,789,40.68,Left-hand bat,972.1,27.55,64.8,2.55,lo,
Saeed,Ajmal,28,11.78,894,42.17,Right-hand bat,1475.1,26.78,60.2,2.66,rob,
Junaid,Khan,11,6.50,179,36.31,Right-hand bat,367.3,26.63,58.0,2.75,lf,
Rahat,Ali,4,20.66,89,69.66,Right-hand bat,126.1,30.85,54.0,3.42,lfm,
