Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Tamim,Iqbal,44,40.34,6034,55.50,Left-hand bat,5.0,-,-,4.00,-,
Imrul,Kayes,26,28.46,2882,48.40,Left-hand bat,4.0,-,-,3.00,-,
Mominul,Haque,19,51.66,2818,55.00,Left-hand bat,54.1,192.00,325.0,3.54,lo,
Mahmudullah,,29,31.17,3117,52.00,Right-hand bat,494.3,46.02,80.1,3.44,rob,
Shakib,Al Hasan,44,39.05,4831,60.62,Left-hand bat,1711.2,32.18,64.5,2.99,lo,
Mushfiqur,Rahim,50,31.97,5943,46.27,Right-hand bat,-,-,-,-,-,
Sabbir,Rahman,2,32.66,157,62.42,Right-hand bat,8.0,-,-,2.87,rls,
Shuvagata,Hom,8,22.18,437,55.83,Right-hand bat,141.0,63.25,105.7,3.58,rob,
Mehidy,Hasan Miraz,2,1.25,27,18.51,Right-hand bat,109.2,15.63,34.5,2.71,rob,
Taijul,Islam,11,11.85,351,47.29,Left-hand bat,444.4,32.13,62.0,3.10,lo,
Kamrul,Islam Rabbi,2,1.75,25,28.00,Right-hand bat,19.0,81.00,114.0,4.26,rmf,
AN,Cook,135,46.87,22720,47.04,Left-hand bat,3.0,7.00,18.0,2.33,-,
BM,Duckett,2,23.00,138,66.66,Left-hand bat,-,-,-,-,rob,
JE,Root,48,53.28,7451,55.06,Right-hand bat,221.5,51.07,102.3,2.99,rob,
GS,Ballance,21,39.25,3005,47.02,Left-hand bat,2.0,-,-,2.50,rls,
MM,Ali,32,33.60,3002,51.49,Left-hand bat,922.5,39.64,62.9,3.78,rob,
BA,Stokes,27,33.12,2240,69.50,Left-hand bat,692.5,33.32,58.5,3.41,rfm,
JM,Bairstow,33,40.84,3741,55.68,Right-hand bat,-,-,-,-,rm,
ZS,Ansari,1,6.50,33,39.39,Left-hand bat,25.0,56.00,75.0,4.48,lo,
CR,Woakes,14,34.73,1124,46.35,Right-hand bat,381.2,25.86,50.8,3.05,rfm,
AU,Rashid,5,22.75,514,35.40,Right-hand bat,191.4,51.00,76.6,3.99,rls,
ST,Finn,36,11.16,901,30.96,Right-hand bat,1068.4,30.40,51.2,3.55,rfm,
