Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
S,Dhawan,32,42.84,3364,67.50,Left-hand bat,9.0,-,-,2.00,rob,
KL,Rahul,27,37.34,2790,57.56,Right-hand bat,-,-,-,-,-,
CA,Pujara,60,49.30,9878,46.92,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,69,54.49,10285,58.27,Right-hand bat,27.1,-,-,2.79,rm,
AM,Rahane,48,41.79,5862,52.04,Right-hand bat,-,-,-,-,rm,
HH,Pandya,10,35.20,708,74.57,Right-hand bat,139.1,27.68,52.1,3.18,rmf,
RR,Pant,1,12.50,57,43.85,Left-hand bat,-,-,-,-,-,
R,Ashwin,61,30.17,4073,55.56,Right-hand bat,2860.0,25.45,52.9,2.88,rob,
I,Sharma,85,8.20,2079,28.81,Right-hand bat,2693.0,35.16,64.8,3.25,rfm,
Mohammed,Shami,33,13.00,541,76.89,Right-hand bat,1022.4,29.76,52.0,3.43,rf,
JJ,Bumrah,4,0.80,37,10.81,Right-hand bat,153.3,22.61,43.8,3.09,rf,
AN,Cook,159,45.11,25992,47.03,Left-hand bat,3.0,7.00,18.0,2.33,-,
KK,Jennings,10,23.16,943,44.22,Left-hand bat,6.0,-,-,3.66,rmf,
JE,Root,72,51.27,11080,55.07,Right-hand bat,291.0,46.10,91.8,3.01,rob,
OJ,Pope,2,18.00,99,54.54,Right-hand bat,-,-,-,-,-,
JM,Bairstow,57,38.55,6390,55.50,Right-hand bat,-,-,-,-,rm,
BA,Stokes,44,34.33,4417,60.62,Left-hand bat,1056.0,33.50,59.7,3.36,rfm,
JC,Buttler,23,34.84,1900,58.68,Right-hand bat,-,-,-,-,-,
CR,Woakes,26,30.66,2021,50.07,Right-hand bat,766.4,32.94,63.8,3.09,rfm,
AU,Rashid,13,19.05,963,37.59,Right-hand bat,472.0,40.28,62.9,3.84,rls,
SCJ,Broad,121,19.66,4605,65.32,Left-hand bat,4148.4,28.91,58.2,2.97,rfm,
JM,Anderson,141,9.82,2858,40.20,Left-hand bat,5177.3,26.85,55.7,2.88,rfm,
