Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SC,Cook,6,39.90,939,42.49,Right-hand bat,2.0,-,-,8.00,rm,
D,Elgar,29,35.72,3228,44.26,Left-hand bat,149.5,41.61,69.1,3.61,lo,
HM,Amla,97,50.11,15036,50.33,Right-hand bat,9.0,-,-,4.11,-,
JP,Duminy,39,32.86,3854,44.34,Left-hand bat,412.0,38.52,65.0,3.55,rob,
F,du Plessis,34,43.17,4937,41.09,Right-hand bat,13.0,-,-,5.30,rls,
T,Bavuma,14,37.58,1423,44.90,Right-hand bat,8.0,30.00,48.0,3.75,rm,
Q,de Kock,13,50.17,1198,71.20,Left-hand bat,-,-,-,-,-,
VD,Philander,37,24.08,1981,44.97,Right-hand bat,1149.2,22.21,48.5,2.74,rfm,
KJ,Abbott,9,6.58,309,25.56,Right-hand bat,282.0,21.47,49.7,2.58,rfm,
K,Rabada,11,14.87,265,44.90,Left-hand bat,296.2,23.75,40.4,3.52,rf,
T,Shamsi,1,-,24,75.00,Right-hand bat,43.5,75.00,131.5,3.42,lc,
UT,Khawaja,20,45.59,2769,52.69,Left-hand bat,-,-,-,-,rm,
MT,Renshaw,1,44.00,183,24.04,Left-hand bat,-,-,-,-,rob,
DA,Warner,57,48.08,6333,77.45,Left-hand bat,57.0,67.25,85.5,4.71,rls,
SPD,Smith,47,57.48,7592,56.78,Right-hand bat,203.1,51.58,71.7,4.31,rls,
PSP,Handscomb,1,55.00,82,67.07,Right-hand bat,-,-,-,-,-,
NJ,Maddinson,1,0.00,12,0.00,Left-hand bat,-,-,-,-,lo,
MS,Wade,13,33.00,1250,50.16,Left-hand bat,1.0,-,-,0.00,rm,
MA,Starc,31,23.30,1281,65.49,Left-hand bat,1038.3,27.66,48.3,3.43,lf,
JR,Hazlewood,23,16.33,523,46.84,Left-hand bat,807.2,25.61,51.5,2.98,rfm,
NM,Lyon,60,13.31,1399,42.81,Right-hand bat,2290.5,33.48,63.3,3.17,rob,
JM,Bird,6,10.00,92,21.73,Right-hand bat,202.2,26.75,50.5,3.17,rfm,
