Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,133,47.31,22542,47.01,Left-hand bat,3.0,7.00,18.0,2.33,-,
AD,Hales,11,27.28,1307,43.84,Right-hand bat,3.0,-,-,0.66,rm,
JE,Root,46,54.86,7274,55.05,Right-hand bat,219.5,50.69,101.4,2.99,rob,
JM,Vince,7,19.27,406,52.21,Right-hand bat,4.0,-,-,3.25,rm,
GS,Ballance,19,43.40,2941,47.22,Left-hand bat,2.0,-,-,2.50,rls,
JM,Bairstow,31,41.63,3464,56.49,Right-hand bat,-,-,-,-,rm,
MM,Ali,30,34.61,2761,52.66,Left-hand bat,848.0,42.03,66.0,3.81,rob,
CR,Woakes,12,31.61,860,47.79,Right-hand bat,356.2,26.07,50.9,3.07,rfm,
SCJ,Broad,98,21.86,3989,65.78,Left-hand bat,3388.0,28.52,56.7,3.01,rfm,
ST,Finn,35,12.13,889,31.38,Right-hand bat,1057.4,30.01,50.7,3.54,rfm,
JM,Anderson,119,10.41,2624,40.89,Left-hand bat,4394.2,28.28,56.9,2.98,rfm,
Sami,Aslam,4,35.66,536,39.92,Left-hand bat,-,-,-,-,rm,
Azhar,Ali,49,43.27,9108,40.86,Right-hand bat,75.0,77.25,112.5,4.12,rls,
Yasir,Shah,16,12.00,469,48.61,Right-hand bat,851.4,27.48,53.7,3.06,rls,
Asad,Shafiq,45,42.85,6094,47.11,Right-hand bat,14.0,51.00,84.0,3.64,rob,
Younis,Khan,108,53.72,17995,52.54,Right-hand bat,134.0,54.55,89.3,3.66,-,
Misbah-ul-Haq,,65,48.27,10398,44.56,Right-hand bat,-,-,-,-,rls,
Iftikhar,Ahmed,1,4.00,4,100.00,Right-hand bat,4.2,13.00,26.0,3.00,rob,
Sarfaraz,Ahmed,25,43.79,2039,73.02,Right-hand bat,-,-,-,-,rob,
Wahab,Riaz,18,9.59,523,40.34,Right-hand bat,529.1,34.50,59.9,3.45,lf,
Mohammad,Amir,18,14.25,1190,32.35,Left-hand bat,640.2,31.63,60.9,3.11,lf,
Sohail,Khan,4,14.00,88,63.63,Right-hand bat,144.4,40.71,62.0,3.94,rfm,
