Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
D,Elgar,43,41.21,5703,46.97,Left-hand bat,153.5,44.76,71.0,3.78,lo,
AK,Markram,4,69.83,622,67.36,Right-hand bat,2.0,-,-,6.50,rob,
HM,Amla,111,49.08,16934,50.72,Right-hand bat,9.0,-,-,4.11,-,
AB,de Villiers,108,50.47,15221,54.05,Right-hand bat,34.0,52.00,102.0,3.05,rm,
F,du Plessis,46,46.04,6470,44.83,Right-hand bat,13.0,-,-,5.30,rls,
Q,de Kock,27,42.86,2246,72.52,Left-hand bat,-,-,-,-,-,
VD,Philander,48,24.87,2591,47.04,Right-hand bat,1455.3,21.68,47.9,2.71,rfm,
KA,Maharaj,15,18.80,384,73.43,Right-hand bat,486.5,25.60,52.1,2.94,lo,
K,Rabada,24,13.85,620,46.93,Left-hand bat,719.0,21.96,39.2,3.36,rf,
DW,Steyn,86,14.19,2693,43.74,Right-hand bat,2898.3,22.32,41.5,3.22,rf,
M,Morkel,81,12.08,1777,50.98,Left-hand bat,2590.5,28.39,54.5,3.12,rf,
M,Vijay,54,40.81,7909,46.95,Right-hand bat,55.0,167.00,330.0,3.03,rob,
S,Dhawan,29,42.62,3070,66.64,Left-hand bat,9.0,-,-,2.00,rob,
CA,Pujara,55,52.07,9238,47.91,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,64,53.01,9110,58.18,Right-hand bat,27.1,-,-,2.79,rm,
RG,Sharma,24,40.62,2581,55.09,Right-hand bat,55.4,101.00,167.0,3.62,rob,
R,Ashwin,56,30.94,3840,54.79,Right-hand bat,2684.1,25.35,52.6,2.89,rob,
HH,Pandya,4,54.40,265,102.64,Right-hand bat,50.0,25.00,42.8,3.50,rmf,
WP,Saha,32,30.63,2610,44.59,Right-hand bat,-,-,-,-,-,
B,Kumar,20,21.26,1100,44.45,Right-hand bat,521.0,26.45,52.9,2.99,rm,
Mohammed,Shami,28,14.52,440,75.90,Right-hand bat,883.3,30.29,53.5,3.39,rf,
JJ,Bumrah,1,1.00,14,14.28,Right-hand bat,30.2,28.00,45.5,3.69,rf,
