Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Azhar,Ali,63,45.84,12343,41.60,Right-hand bat,138.3,73.62,103.8,4.25,rls,
Imam-ul-Haq,,1,81.00,147,55.10,Left-hand bat,-,-,-,-,-,
Haris,Sohail,3,35.66,463,46.22,Left-hand bat,34.0,18.80,40.8,2.76,lo,
Asad,Shafiq,59,39.53,7736,47.53,Right-hand bat,37.4,63.00,113.0,3.34,rob,
Babar,Azam,12,24.90,1214,45.14,Right-hand bat,-,-,-,-,rob,
Sarfaraz,Ahmed,39,39.22,3104,72.03,Right-hand bat,-,-,-,-,rob,
Shadab,Khan,2,25.33,156,48.71,Right-hand bat,84.0,47.80,100.8,2.84,rls,
Faheem,Ashraf,1,83.00,115,72.17,Left-hand bat,23.0,69.00,138.0,3.00,rm,
Mohammad,Amir,31,13.16,1783,36.90,Left-hand bat,1109.0,31.95,66.5,2.88,lf,
Mohammad,Abbas,6,5.00,136,11.02,Right-hand bat,241.2,18.78,45.2,2.49,rmf,
Rahat,Ali,21,7.55,372,36.55,Right-hand bat,704.3,39.03,72.8,3.21,lfm,
EC,Joyce,1,23.50,102,46.07,Left-hand bat,-,-,-,-,rm,
WTS,Porterfield,1,16.50,140,23.57,Left-hand bat,-,-,-,-,rob,
A,Balbirnie,1,0.00,12,0.00,Right-hand bat,-,-,-,-,rob,
NJ,O'Brien,1,9.00,55,32.72,Left-hand bat,-,-,-,-,-,
PR,Stirling,1,14.00,53,52.83,Right-hand bat,2.0,-,-,5.50,rob,
KJ,O'Brien,1,79.00,285,55.43,Right-hand bat,6.0,-,-,3.33,rmf,
SR,Thompson,1,28.00,137,40.87,Left-hand bat,33.0,23.25,49.5,2.81,rmf,
TE,Kane,1,7.00,98,14.28,Right-hand bat,26.0,-,-,3.96,rmf,
GC,Wilson,1,45.00,108,41.66,Right-hand bat,-,-,-,-,-,
WB,Rankin,2,9.00,87,41.37,Left-hand bat,53.5,53.25,80.7,3.95,rfm,
TJ,Murtagh,1,10.00,10,100.00,Left-hand bat,41.0,16.66,41.0,2.43,rfm,
