Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
PA,Jaques,4,69.00,689,60.08,Left-hand bat,-,-,-,-,lm,
ML,Hayden,91,52.56,13048,60.02,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,112,59.42,16143,58.89,Right-hand bat,87.5,46.20,105.4,2.62,rm,
MEK,Hussey,18,86.18,3546,53.46,Left-hand bat,5.0,-,-,4.60,rm,
MJ,Clarke,29,46.70,3049,56.67,Right-hand bat,49.2,17.25,37.0,2.79,lo,
A,Symonds,15,32.68,982,63.23,Right-hand bat,191.0,39.92,88.1,2.71,-,
AC,Gilchrist,92,49.27,6582,82.34,Left-hand bat,-,-,-,-,rob,
MS,Atapattu,90,39.02,16,17,Right-hand bat,8.0,24.00,48.0,3.00,rls,
MG,Vandort,11,45.93,1438,51.11,Left-hand bat,-,-,-,-,rm,
KC,Sangakkara,68,55.73,10223,56.15,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,90,49.61,12932,52.55,Right-hand bat,76.2,57.00,114.5,2.98,rm,
ST,Jayasuriya,109,40.02,14,30,Left-hand bat,1348.4,34.31,83.4,2.46,lo,
LPC,Silva,7,35.90,533,67.35,Right-hand bat,-,-,-,-,rls,
HAPW,Jayawardene,14,23.78,731,45.55,Right-hand bat,-,-,-,-,-,
MF,Maharoof,20,19.92,1345,40.00,Right-hand bat,438.0,60.75,109.5,3.32,rfm,
CRD,Fernando,28,5.56,502,27.68,Right-hand bat,720.2,33.15,54.0,3.68,rfm,
SL,Malinga,25,9.72,455,38.46,Right-hand bat,700.1,32.56,49.4,3.95,rf,
M,Muralitharan,115,11.78,1641,69.65,Right-hand bat,6346.2,21.77,54.0,2.41,rob,
B,Lee,61,21.11,1962,55.96,Right-hand bat,2141.1,30.69,52.0,3.54,rf,
MG,Johnson,2,-,-,-,Left-hand bat,82.0,30.12,61.5,2.93,lf,
SR,Clark,11,14.50,167,69.46,Right-hand bat,419.4,20.24,46.6,2.60,rfm,
SCG,MacGill,42,10.20,702,49.43,Right-hand bat,1796.5,28.14,53.1,3.17,rls,
