Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,33,40.61,4504,51.39,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MP,Vaughan,30,49.39,4538,52.24,Right-hand bat,90.0,77.50,135.0,3.44,rob,
MA,Butcher,52,34.27,7384,42.70,Left-hand bat,139.1,32.60,55.6,3.51,rm,
N,Hussain,83,36.86,12172,40.28,Right-hand bat,5.0,-,-,3.00,rls,
RWT,Key,8,18.76,662,36.85,Right-hand bat,-,-,-,-,rob,
AJ,Stewart,128,40.19,16985,48.75,Right-hand bat,3.2,-,-,3.90,rm,
A,McGrath,2,75.00,304,49.34,Right-hand bat,6.0,5.33,12.0,2.66,rm,
AF,Giles,21,17.04,994,42.85,Right-hand bat,863.3,38.05,90.8,2.51,lo,
RL,Johnson,1,24.00,14,171.42,Right-hand bat,34.0,16.66,34.0,2.94,rm,
SJ,Harmison,7,6.77,141,43.26,Right-hand bat,240.2,31.43,62.6,3.00,rfm,
JM,Anderson,2,-,22,72.72,Left-hand bat,64.0,20.27,34.9,3.48,rfm,
DD,Ebrahim,16,27.31,1978,40.04,Right-hand bat,-,-,-,-,rm,
MA,Vermeulen,3,15.00,132,68.18,Right-hand bat,-,-,-,-,rob,
SV,Carlisle,29,25.36,3367,35.40,Right-hand bat,-,-,-,-,rm,
GW,Flower,65,29.66,9903,34.45,Right-hand bat,563.0,61.48,135.1,2.73,lo,
T,Taibu,8,18.00,671,40.23,Right-hand bat,-,-,-,-,rm,
SM,Ervine,2,10.50,86,48.83,Left-hand bat,25.0,56.00,75.0,4.48,-,
TJ,Friend,12,29.80,1020,43.82,Right-hand bat,324.2,44.58,81.0,3.29,rfm,
HH,Streak,53,20.23,3986,36.55,Right-hand bat,1943.5,26.85,62.3,2.58,rfm,
AM,Blignaut,10,21.00,545,65.50,Left-hand bat,325.4,32.73,57.4,3.41,rmf,
RW,Price,12,7.18,416,27.64,Right-hand bat,572.1,43.00,95.3,2.70,lo,
DT,Hondo,3,5.33,75,21.33,Right-hand bat,55.0,57.50,82.5,4.18,rfm,
