Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
DD,Ebrahim,18,25.27,2082,40.05,Right-hand bat,-,-,-,-,rm,
TR,Gripper,16,22.10,2106,31.48,Right-hand bat,103.1,88.00,123.8,4.26,rob,
MA,Vermeulen,5,25.60,448,57.14,Right-hand bat,-,-,-,-,rob,
SV,Carlisle,31,26.50,3721,36.33,Right-hand bat,-,-,-,-,rm,
CB,Wishart,23,21.29,2035,42.89,Right-hand bat,-,-,-,-,rob,
T,Taibu,10,18.42,956,36.61,Right-hand bat,-,-,-,-,rm,
HH,Streak,55,21.01,4376,36.01,Right-hand bat,1999.5,27.94,63.4,2.64,rfm,
GM,Ewing,1,1.00,10,20.00,Right-hand bat,14.0,-,-,5.21,rob,
AM,Blignaut,12,23.05,710,64.92,Left-hand bat,377.4,36.37,61.2,3.56,rmf,
RW,Price,14,9.10,592,29.22,Right-hand bat,661.5,45.69,94.5,2.89,lo,
NB,Mahwire,2,4.66,40,35.00,Right-hand bat,38.5,179.00,233.0,4.60,rfm,
JL,Langer,67,44.88,8952,52.14,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,46,57.67,6509,62.02,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,71,52.73,8835,57.89,Right-hand bat,71.5,46.50,107.7,2.58,rm,
DR,Martyn,35,46.33,4051,51.46,Right-hand bat,49.0,70.50,147.0,2.87,rm,
SR,Waugh,164,51.25,21937,48.59,Right-hand bat,1269.5,36.95,83.7,2.64,rm,
SM,Katich,2,33.50,134,50.00,Left-hand bat,32.5,15.00,32.8,2.74,lc,
AC,Gilchrist,47,60.25,3676,83.59,Left-hand bat,-,-,-,-,rob,
GB,Hogg,4,9.50,136,27.94,Left-hand bat,129.0,50.22,86.0,3.50,lc,
AJ,Bichel,17,18.00,491,65.98,Right-hand bat,485.3,30.28,56.0,3.24,rfm,
B,Lee,35,20.89,1006,58.15,Right-hand bat,1129.1,29.96,51.7,3.47,rf,
BA,Williams,1,7.00,11,63.63,Right-hand bat,39.0,28.50,58.5,2.92,rf,
