Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,32,40.57,4398,51.65,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MP,Vaughan,29,50.02,4505,52.18,Right-hand bat,90.0,77.50,135.0,3.44,rob,
MA,Butcher,51,34.13,7268,42.73,Left-hand bat,137.1,32.00,54.8,3.49,rm,
N,Hussain,82,37.00,12118,40.31,Right-hand bat,5.0,-,-,3.00,rls,
RWT,Key,7,20.00,657,36.52,Right-hand bat,-,-,-,-,rob,
AJ,Stewart,127,40.06,16852,48.73,Right-hand bat,3.2,-,-,3.90,rm,
A,McGrath,1,69.00,121,57.02,Right-hand bat,6.0,5.33,12.0,2.66,rm,
AF,Giles,20,15.66,895,42.01,Right-hand bat,837.3,37.80,89.7,2.52,lo,
SJ,Harmison,6,6.25,113,44.24,Right-hand bat,209.3,38.00,73.9,3.08,rfm,
MJ,Hoggard,19,7.35,488,25.61,Right-hand bat,711.4,33.62,61.8,3.25,rfm,
JM,Anderson,1,-,5,80.00,Left-hand bat,31.0,27.60,37.2,4.45,rfm,
DD,Ebrahim,15,27.07,1841,39.70,Right-hand bat,-,-,-,-,rm,
MA,Vermeulen,2,22.50,128,70.31,Right-hand bat,-,-,-,-,rob,
SV,Carlisle,28,25.86,3302,35.25,Right-hand bat,-,-,-,-,rm,
GW,Flower,64,29.98,9813,34.52,Right-hand bat,562.0,61.28,134.8,2.72,lo,
T,Taibu,7,17.30,560,40.17,Right-hand bat,-,-,-,-,rm,
SM,Ervine,1,4.00,14,57.14,Left-hand bat,22.0,47.50,66.0,4.31,-,
HH,Streak,52,20.71,3959,36.62,Right-hand bat,1909.4,27.08,62.6,2.59,rfm,
AM,Blignaut,9,22.13,504,65.87,Left-hand bat,302.4,31.81,56.7,3.36,rmf,
TJ,Friend,11,27.28,906,42.16,Right-hand bat,320.2,43.50,80.0,3.25,rfm,
RW,Price,11,6.57,349,26.36,Right-hand bat,532.1,41.22,91.2,2.71,lo,
DT,Hondo,2,3.50,46,15.21,Right-hand bat,33.0,132.00,198.0,4.00,rfm,
