Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
A,Chopra,7,31.76,1156,35.72,Right-hand bat,-,-,-,-,-,
V,Sehwag,21,53.58,2490,73.17,Right-hand bat,78.3,93.66,157.0,3.57,rob,
R,Dravid,76,56.97,15547,42.14,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,112,58.38,,,Right-hand bat,461.0,46.06,83.8,3.29,-,
VVS,Laxman,51,47.14,7021,49.69,Right-hand bat,42.0,100.00,252.0,2.38,rob,
Yuvraj,Singh,2,42.00,172,48.83,Left-hand bat,7.0,26.00,42.0,3.71,lo,
Imran,Farhat,9,32.06,1061,48.35,Left-hand bat,6.5,31.00,41.0,4.53,rls,
Taufeeq,Umar,20,44.28,3398,45.61,Left-hand bat,11.0,-,-,3.27,rob,
Yasir,Hameed,8,54.07,1181,59.52,Right-hand bat,-,-,-,-,-,
Inzamam-ul-Haq,,92,49.68,12673,53.31,Right-hand bat,1.3,-,-,5.33,lo,
Mohammad,Yousuf,49,50.06,7487,48.15,Right-hand bat,1.0,-,-,3.00,rob,
Abdul,Razzaq,28,29.77,2831,42.06,Right-hand bat,665.1,36.03,73.9,2.92,rfm,
Moin,Khan,68,29.09,5341,51.20,Right-hand bat,-,-,-,-,rob,
Saqlain,Mushtaq,49,14.48,3603,25.72,Right-hand bat,2345.0,29.83,67.6,2.64,rob,
Mohammad,Sami,13,11.00,362,30.38,Right-hand bat,458.0,44.29,80.8,3.28,rf,
Shoaib,Akhtar,30,7.57,633,39.49,Right-hand bat,888.3,24.42,45.1,3.24,rf,
Shabbir,Ahmed,7,16.40,204,40.19,Right-hand bat,317.5,25.48,57.7,2.64,rfm,
PA,Patel,14,27.28,856,44.62,Left-hand bat,-,-,-,-,-,
A,Kumble,82,16.76,3737,37.67,Right-hand bat,4380.5,28.16,67.3,2.50,rls,
Z,Khan,29,9.26,559,49.73,Right-hand bat,892.2,35.21,64.5,3.27,lfm,
L,Balaji,3,4.00,23,17.39,Right-hand bat,98.0,142.50,294.0,2.90,rmf,
IK,Pathan,3,14.00,27,51.85,Left-hand bat,117.0,39.20,70.2,3.35,lmf,
