Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JA,Raval,2,49.33,345,42.89,Left-hand bat,-,-,-,-,rls,
TWM,Latham,27,36.76,4062,45.24,Left-hand bat,-,-,-,-,rm,
KS,Williamson,56,49.44,9462,49.12,Right-hand bat,334.3,38.24,69.2,3.31,rob,
LRPL,Taylor,78,46.70,9865,59.17,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,9,24.23,687,45.85,Left-hand bat,-,-,-,-,rob,
C,de Grandhomme,2,32.66,113,86.72,Right-hand bat,50.5,12.22,33.8,2.16,rmf,
BJ,Watling,47,38.69,5631,44.66,Right-hand bat,-,-,-,-,-,
MJ,Santner,11,22.92,753,42.62,Left-hand bat,346.3,37.92,77.0,2.95,lo,
TG,Southee,54,16.86,1447,88.59,Right-hand bat,1982.0,31.52,62.5,3.02,rmf,
MJ,Henry,7,22.22,248,80.64,Right-hand bat,289.1,56.11,102.0,3.29,rfm,
N,Wagner,27,11.84,755,40.79,Left-hand bat,966.5,28.67,53.7,3.20,lmf,
Sami,Aslam,9,38.56,1525,40.45,Left-hand bat,-,-,-,-,rm,
Azhar,Ali,54,45.27,10357,41.52,Right-hand bat,93.3,72.00,112.2,3.85,rls,
Babar,Azam,3,46.40,451,51.44,Right-hand bat,-,-,-,-,rob,
Younis,Khan,112,52.89,18432,52.51,Right-hand bat,134.0,54.55,89.3,3.66,-,
Asad,Shafiq,50,41.11,6588,47.43,Right-hand bat,16.0,57.00,96.0,3.56,rob,
Mohammad,Rizwan,1,13.00,34,38.23,Right-hand bat,-,-,-,-,-,
Sarfaraz,Ahmed,30,41.00,2350,73.27,Right-hand bat,-,-,-,-,rob,
Sohail,Khan,8,19.66,246,71.95,Right-hand bat,273.4,41.41,68.4,3.63,rfm,
Wahab,Riaz,21,8.18,553,39.96,Right-hand bat,645.2,33.61,59.5,3.38,lf,
Mohammad,Amir,22,12.58,1293,33.10,Left-hand bat,786.1,31.89,62.0,3.08,lf,
Imran,Khan,8,1.50,21,28.57,Right-hand bat,215.4,26.53,49.7,3.19,rmf,
