Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,54,42.81,7444,53.49,Left-hand bat,45.0,144.00,270.0,3.20,rm,
AJ,Strauss,7,45.38,1192,49.49,Left-hand bat,-,-,-,-,lm,
RWT,Key,12,32.73,1264,49.20,Right-hand bat,-,-,-,-,rob,
MP,Vaughan,50,45.50,7309,51.67,Right-hand bat,140.0,97.40,168.0,3.47,rob,
IR,Bell,1,70.00,130,53.84,Right-hand bat,-,-,-,-,rm,
A,Flintoff,40,32.98,2899,69.40,Right-hand bat,1116.3,37.40,77.0,2.91,rfm,
GO,Jones,8,35.90,624,57.53,Right-hand bat,-,-,-,-,-,
AF,Giles,40,19.89,2142,43.65,Right-hand bat,1573.1,36.81,81.3,2.71,lo,
MJ,Hoggard,33,10.16,1012,25.09,Right-hand bat,1164.2,32.55,59.7,3.27,rfm,
SJ,Harmison,23,8.68,379,50.39,Right-hand bat,857.2,24.73,50.4,2.94,rfm,
JM,Anderson,11,17.00,191,35.60,Left-hand bat,305.0,34.09,55.4,3.68,rfm,
CH,Gayle,47,38.41,5588,54.31,Left-hand bat,372.5,41.04,97.2,2.53,rob,
SC,Joseph,2,21.25,176,48.29,Right-hand bat,2.0,-,-,4.00,rob,
RR,Sarwan,50,40.97,7759,43.83,Right-hand bat,246.0,39.65,73.8,3.22,rls,
BC,Lara,112,52.84,16833,59.96,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,80,44.37,12217,42.49,Left-hand bat,242.0,90.62,181.5,2.99,rls,
DJ,Bravo,4,27.50,435,50.57,Right-hand bat,128.4,26.18,48.2,3.25,rm,
CS,Baugh,5,19.60,347,56.48,Right-hand bat,-,-,-,-,rls,
CD,Collymore,14,10.33,371,33.42,Right-hand bat,465.0,36.64,75.4,2.91,rfm,
FH,Edwards,15,3.81,247,24.69,Right-hand bat,456.5,46.94,70.2,4.00,rf,
JJC,Lawson,10,3.90,120,35.83,Right-hand bat,308.3,29.66,47.4,3.75,rfm,
DR,Smith,6,37.71,373,70.77,Right-hand bat,50.0,76.50,150.0,3.06,rm,
