Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
PJ,Hughes,7,51.25,998,61.62,Left-hand bat,-,-,-,-,-,
SM,Katich,49,45.56,7204,49.97,Left-hand bat,168.1,29.38,48.0,3.66,lc,
RT,Ponting,143,55.60,19983,59.55,Right-hand bat,89.5,48.40,107.8,2.69,rm,
MEK,Hussey,49,52.36,7922,48.25,Left-hand bat,30.0,51.50,90.0,3.43,rm,
MJ,Clarke,59,51.61,8026,53.37,Right-hand bat,256.4,39.73,81.0,2.94,lo,
MJ,North,14,42.30,1755,48.20,Left-hand bat,135.3,63.16,135.5,2.79,rob,
BJ,Haddin,26,39.07,2516,59.02,Right-hand bat,-,-,-,-,-,
TG,McIntosh,12,31.42,1813,36.40,Left-hand bat,-,-,-,-,-,
BJ,Watling,3,25.00,281,44.48,Right-hand bat,-,-,-,-,-,
PJ,Ingram,2,15.25,151,40.39,Right-hand bat,-,-,-,-,rob,
LRPL,Taylor,24,41.41,2957,60.22,Right-hand bat,5.2,-,-,2.62,rob,
MJ,Guptill,10,35.88,1216,50.16,Right-hand bat,14.2,15.66,28.6,3.27,rob,
DL,Vettori,99,30.90,6797,57.74,Left-hand bat,4098.4,33.95,77.0,2.64,lo,
BB,McCullum,51,35.07,4498,62.38,Right-hand bat,-,-,-,-,-,
DR,Tuffey,26,16.42,1004,42.52,Right-hand bat,812.5,31.75,63.3,3.00,rfm,
TG,Southee,8,13.20,174,75.86,Right-hand bat,248.3,45.89,78.4,3.50,rmf,
BJ,Arnel,1,1.50,12,25.00,Right-hand bat,36.0,60.00,108.0,3.33,rmf,
CS,Martin,55,2.21,451,18.62,Right-hand bat,1818.5,34.46,60.2,3.43,rfm,
MG,Johnson,33,26.40,1517,60.90,Left-hand bat,1309.5,29.06,54.2,3.21,lf,
NM,Hauritz,14,22.64,636,49.84,Right-hand bat,580.0,30.51,62.1,2.94,rob,
DE,Bollinger,7,3.66,43,25.58,Left-hand bat,264.1,22.32,46.6,2.87,lfm,
RJ,Harris,1,-,-,-,Right-hand bat,41.0,19.83,41.0,2.90,rf,
