Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
FDM,Karunaratne,23,35.00,2890,50.86,Left-hand bat,2.0,-,-,2.50,rm,
JK,Silva,24,31.90,3481,40.33,Right-hand bat,-,-,-,-,-,
BKG,Mendis,1,26.00,93,55.91,Right-hand bat,-,-,-,-,-,
LD,Chandimal,23,45.63,2809,58.49,Right-hand bat,-,-,-,-,rob,
AD,Mathews,54,51.43,7877,49.62,Right-hand bat,510.0,49.17,105.5,2.79,rm,
TAM,Siriwardana,2,37.00,179,62.01,Left-hand bat,40.0,17.71,34.2,3.10,lo,
MDKJ,Perera,3,33.80,230,73.47,Left-hand bat,-,-,-,-,-,
MDK,Perera,9,11.07,419,36.99,Right-hand bat,428.4,29.56,58.4,3.03,rob,
HMRKB,Herath,65,14.02,2030,50.44,Left-hand bat,3123.4,29.49,63.9,2.76,lo,
KTGD,Prasad,25,12.86,888,53.60,Right-hand bat,721.1,35.97,57.6,3.74,rfm,
N,Pradeep,15,3.88,198,33.33,Right-hand bat,464.4,47.41,77.4,3.67,rfm,
KC,Brathwaite,24,33.11,3477,41.90,Right-hand bat,60.1,23.71,51.5,2.75,rob,
SD,Hope,5,16.20,384,42.18,Right-hand bat,-,-,-,-,-,
D,Bishoo,15,15.25,559,43.64,Left-hand bat,668.1,38.05,72.8,3.13,rls,
DM,Bravo,39,40.91,5908,46.39,Left-hand bat,1.0,-,-,2.00,rm,
MN,Samuels,61,34.82,7475,47.98,Right-hand bat,732.0,59.63,107.1,3.34,rob,
J,Blackwood,12,39.05,1328,55.87,Right-hand bat,32.3,66.00,97.5,4.06,rob,
D,Ramdin,71,25.84,5674,48.73,Right-hand bat,-,-,-,-,-,
JO,Holder,10,29.66,697,63.84,Right-hand bat,243.5,33.31,77.0,2.59,rmf,
KAJ,Roach,34,9.70,1287,33.17,Right-hand bat,1088.5,28.21,53.5,3.16,rfm,
JE,Taylor,43,13.37,1308,62.38,Right-hand bat,1246.5,32.99,58.4,3.38,rf,
JA,Warrican,1,21.00,39,53.84,Right-hand bat,45.0,21.50,45.0,2.86,lo,
