Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Mohammad,Hafeez,17,28.87,1863,48.04,Right-hand bat,228.0,40.35,97.7,2.47,rob,
Taufeeq,Umar,31,39.40,4916,44.08,Left-hand bat,13.0,-,-,3.38,rob,
Azhar,Ali,12,37.28,1971,39.72,Right-hand bat,1.0,-,-,9.00,rls,
Asad,Shafiq,5,27.00,562,38.43,Right-hand bat,-,-,-,-,rob,
Misbah-ul-Haq,,25,44.32,4092,40.07,Right-hand bat,-,-,-,-,rls,
Umar,Akmal,15,36.59,1481,66.71,Right-hand bat,-,-,-,-,-,
Mohammad,Salman,2,6.25,57,43.85,Right-hand bat,-,-,-,-,rls,
Abdur,Rehman,8,22.12,489,36.19,Left-hand bat,487.4,31.87,73.1,2.61,lo,
Tanvir,Ahmed,4,29.00,188,61.70,Right-hand bat,102.5,24.56,38.5,3.82,rfm,
Wahab,Riaz,7,9.50,164,34.75,Right-hand bat,164.2,34.11,58.0,3.52,lf,
Saeed,Ajmal,11,11.36,295,42.37,Right-hand bat,574.3,31.14,68.9,2.71,rob,
LMP,Simmons,5,18.10,445,40.67,Right-hand bat,30.0,139.00,180.0,4.63,rmf,
KC,Brathwaite,1,7.50,26,57.69,Right-hand bat,-,-,-,-,rob,
DM,Bravo,5,44.71,767,40.80,Left-hand bat,-,-,-,-,rm,
RR,Sarwan,85,40.93,12401,46.87,Right-hand bat,337.0,50.56,87.9,3.45,rls,
MN,Samuels,30,28.84,3329,44.18,Right-hand bat,266.0,127.00,228.0,3.34,rob,
BP,Nash,20,35.25,2501,43.70,Left-hand bat,80.0,119.00,240.0,2.97,lm,
CS,Baugh,10,18.18,587,49.57,Right-hand bat,-,-,-,-,rls,
DJG,Sammy,13,17.22,684,55.40,Right-hand bat,382.4,27.66,58.8,2.81,rm,
KAJ,Roach,12,10.00,454,30.83,Right-hand bat,382.2,29.90,57.3,3.12,rfm,
R,Rampaul,7,20.22,329,55.31,Left-hand bat,210.2,44.60,84.1,3.18,rfm,
D,Bishoo,2,21.50,115,37.39,Left-hand bat,116.5,39.22,77.8,3.02,rls,
