Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
W,Jaffer,28,34.96,3767,48.26,Right-hand bat,11.0,9.00,33.0,1.63,rob,
V,Sehwag,53,49.15,5604,75.42,Right-hand bat,222.2,43.62,83.3,3.13,rob,
R,Dravid,118,55.25,23463,42.15,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,145,55.31,,,Right-hand bat,642.4,52.52,91.8,3.43,-,
SC,Ganguly,102,42.84,12790,51.25,Left-hand bat,497.2,50.34,93.2,3.23,rm,
VVS,Laxman,89,44.40,11412,49.02,Right-hand bat,44.0,53.50,132.0,2.43,rob,
MS,Dhoni,25,35.22,1901,66.70,Right-hand bat,1.0,-,-,13.00,rm,
IK,Pathan,27,31.27,1955,52.78,Left-hand bat,923.2,31.22,57.1,3.28,lmf,
A,Kumble,124,18.00,5960,38.97,Right-hand bat,6447.0,28.72,64.1,2.68,rls,
RP,Singh,10,8.30,216,38.42,Right-hand bat,331.2,32.87,49.7,3.96,lfm,
I,Sharma,4,13.50,47,57.44,Right-hand bat,113.1,48.00,75.4,3.81,rfm,
PA,Jaques,7,49.75,1034,57.73,Left-hand bat,-,-,-,-,lm,
CJL,Rogers,1,9.50,27,70.37,Left-hand bat,-,-,-,-,rls,
RT,Ponting,115,58.04,16342,58.96,Right-hand bat,87.5,46.20,105.4,2.62,rm,
MEK,Hussey,21,80.22,4092,52.93,Left-hand bat,5.0,-,-,4.60,rm,
MJ,Clarke,32,44.79,3395,56.73,Right-hand bat,77.1,20.27,42.0,2.88,lo,
A,Symonds,18,41.70,1486,67.36,Right-hand bat,253.0,34.70,75.9,2.74,-,
AC,Gilchrist,95,47.89,6778,81.97,Left-hand bat,-,-,-,-,rob,
B,Lee,64,21.12,2166,54.61,Right-hand bat,2265.0,29.87,51.0,3.50,rf,
MG,Johnson,5,99.00,159,62.26,Left-hand bat,196.2,34.00,65.4,3.11,lf,
SR,Clark,14,14.08,232,72.84,Right-hand bat,522.4,19.98,46.1,2.60,rfm,
SW,Tait,3,6.66,46,43.47,Right-hand bat,69.0,60.40,82.8,4.37,rf,
