Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SB,Bangar,6,39.33,650,36.30,Right-hand bat,66.0,66.33,132.0,3.01,rmf,
V,Sehwag,8,48.54,824,64.80,Right-hand bat,30.0,101.00,180.0,3.36,rob,
R,Dravid,63,52.76,12640,40.49,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,99,57.99,,,Right-hand bat,371.0,43.74,82.4,3.18,-,
SC,Ganguly,61,43.16,8276,47.98,Left-hand bat,337.2,49.43,88.0,3.37,rm,
VVS,Laxman,38,41.21,4502,52.17,Right-hand bat,42.0,100.00,252.0,2.38,rob,
AB,Agarkar,14,15.20,606,50.16,Right-hand bat,463.3,42.64,81.7,3.12,rf,
PA,Patel,2,26.00,79,32.91,Left-hand bat,-,-,-,-,-,
Harbhajan,Singh,27,12.93,557,69.65,Right-hand bat,1203.1,28.61,63.3,2.71,rob,
RWT,Key,2,27.00,207,39.13,Right-hand bat,-,-,-,-,rob,
MP,Vaughan,22,41.94,3018,48.64,Right-hand bat,78.0,91.33,156.0,3.51,rob,
MA,Butcher,44,32.87,6140,42.29,Left-hand bat,94.2,30.80,56.6,3.26,rm,
N,Hussain,75,37.28,11073,40.40,Right-hand bat,5.0,-,-,3.00,rls,
JP,Crawley,33,34.29,4049,39.81,Right-hand bat,-,-,-,-,rm,
AJ,Stewart,121,40.08,16260,48.56,Right-hand bat,3.2,-,-,3.90,rm,
A,Flintoff,21,19.48,947,67.89,Right-hand bat,541.5,47.15,98.5,2.87,rfm,
AJ,Tudor,8,22.40,480,46.66,Right-hand bat,204.0,28.42,47.0,3.62,rf,
AF,Giles,17,13.80,707,39.03,Right-hand bat,727.1,38.57,92.8,2.49,lo,
AR,Caddick,57,10.46,2332,34.09,Right-hand bat,2045.4,29.50,58.4,3.02,rfm,
MJ,Hoggard,14,9.40,380,24.73,Right-hand bat,550.1,30.32,55.9,3.25,rfm,
A,Kumble,72,17.62,3571,38.00,Right-hand bat,3766.4,27.85,68.0,2.45,rls,
Z,Khan,19,10.09,429,49.41,Right-hand bat,629.2,39.48,72.6,3.26,lfm,
