Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KC,Brathwaite,10,21.84,1261,32.91,Right-hand bat,7.4,50.00,46.0,6.52,rob,
KOA,Powell,20,28.21,2075,50.31,Left-hand bat,-,-,-,-,-,
KA,Edwards,12,35.69,1764,46.54,Right-hand bat,4.0,-,-,4.75,rob,
MN,Samuels,51,35.51,6141,48.57,Right-hand bat,530.3,52.14,93.6,3.34,rob,
S,Chanderpaul,153,51.93,25906,43.30,Left-hand bat,290.0,98.11,193.3,3.04,rls,
N,Deonarine,18,25.89,1728,41.95,Left-hand bat,250.3,29.70,62.6,2.84,rob,
D,Ramdin,56,27.25,4516,49.49,Right-hand bat,-,-,-,-,-,
DJG,Sammy,38,21.68,1949,67.88,Right-hand bat,1035.5,35.79,73.9,2.90,rm,
SP,Narine,6,8.00,92,43.47,Left-hand bat,275.0,40.52,78.5,3.09,rob,
V,Permaul,4,9.50,77,74.02,Right-hand bat,141.4,37.66,70.8,3.19,lo,
TL,Best,25,12.53,706,56.79,Right-hand bat,619.2,40.19,65.1,3.69,rf,
PG,Fulton,20,29.18,2358,39.60,Right-hand bat,-,-,-,-,rm,
HD,Rutherford,10,34.87,916,60.91,Left-hand bat,-,-,-,-,lo,
KS,Williamson,29,35.88,4259,42.12,Right-hand bat,264.1,39.90,72.0,3.32,rob,
LRPL,Taylor,53,47.51,7182,57.56,Right-hand bat,16.0,24.00,48.0,3.00,rob,
BB,McCullum,82,35.21,7709,60.76,Right-hand bat,6.0,-,-,3.00,-,
CJ,Anderson,5,37.00,373,59.51,Left-hand bat,88.0,19.36,48.0,2.42,lmf,
BJ,Watling,19,35.40,2080,45.96,Right-hand bat,-,-,-,-,-,
TG,Southee,29,18.78,910,84.61,Right-hand bat,1009.5,31.44,59.9,3.14,rmf,
IS,Sodhi,5,30.40,202,75.24,Right-hand bat,156.3,51.45,85.3,3.61,rls,
N,Wagner,12,13.30,428,40.42,Left-hand bat,433.0,37.94,66.6,3.41,lmf,
TA,Boult,20,19.53,445,57.07,Right-hand bat,661.5,26.54,55.1,2.88,lfm,
