Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
DA,Warner,83,48.21,9704,73.04,Left-hand bat,57.0,67.25,85.5,4.71,rls,
JA,Burns,20,38.85,2315,57.06,Right-hand bat,-,-,-,-,-,
M,Labuschagne,13,56.42,2144,55.27,Right-hand bat,117.0,36.33,58.5,3.72,rls,
SPD,Smith,72,62.84,12886,55.59,Right-hand bat,230.1,56.47,81.2,4.17,rls,
MS,Wade,31,31.51,2774,51.11,Left-hand bat,5.0,-,-,5.60,rm,
TM,Head,16,43.24,2122,50.94,Left-hand bat,19.0,-,-,3.42,rob,
TD,Paine,30,31.58,2914,44.44,Right-hand bat,-,-,-,-,rm,
MA,Starc,56,22.28,2188,68.23,Left-hand bat,1928.5,27.08,48.2,3.37,lf,
JL,Pattinson,20,27.66,951,43.63,Left-hand bat,638.3,25.51,47.2,3.23,rfm,
PJ,Cummins,29,17.27,1668,38.30,Right-hand bat,1093.5,21.92,47.2,2.78,rf,
NM,Lyon,95,12.20,2175,47.12,Right-hand bat,4047.1,32.11,63.9,3.01,rob,
TWM,Latham,49,42.81,7606,46.72,Left-hand bat,-,-,-,-,rm,
TA,Blundell,3,68.00,468,58.11,Right-hand bat,3.0,-,-,4.33,rob,
KS,Williamson,78,51.44,12374,51.55,Right-hand bat,350.3,40.62,72.5,3.36,rob,
LRPL,Taylor,98,46.60,11883,60.00,Right-hand bat,16.0,24.00,48.0,3.00,rob,
HM,Nicholls,31,40.73,3435,49.81,Left-hand bat,-,-,-,-,rob,
BJ,Watling,67,39.73,8453,42.77,Right-hand bat,-,-,-,-,-,
C,de Grandhomme,21,37.28,1240,84.19,Right-hand bat,535.5,30.76,76.5,2.41,rmf,
MJ,Santner,22,25.55,1749,42.36,Left-hand bat,624.2,44.71,96.0,2.79,lo,
TG,Southee,71,17.68,1928,86.20,Right-hand bat,2667.0,29.82,59.2,3.01,rmf,
N,Wagner,46,12.59,1238,44.74,Left-hand bat,1730.2,26.51,51.6,3.08,lmf,
TA,Boult,65,14.64,1124,54.71,Right-hand bat,2408.0,28.01,56.4,2.97,lfm,
