Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
SC,Joseph,3,19.16,263,43.72,Right-hand bat,2.0,-,-,4.00,rob,
XM,Marshall,1,6.00,23,52.17,Right-hand bat,-,-,-,-,rob,
RS,Morton,1,21.50,76,56.57,Right-hand bat,-,-,-,-,-,
N,Deonarine,3,12.66,163,23.31,Left-hand bat,53.5,69.00,161.5,2.56,rob,
S,Chanderpaul,87,47.87,13989,43.11,Left-hand bat,257.0,94.50,192.7,2.94,rls,
DR,Smith,7,29.77,382,70.15,Right-hand bat,55.0,56.33,110.0,3.07,rm,
D,Ramdin,1,33.50,107,62.61,Right-hand bat,-,-,-,-,-,
OAC,Banks,9,30.00,780,38.46,Right-hand bat,368.1,51.20,88.3,3.47,rob,
DBL,Powell,11,6.18,307,32.24,Right-hand bat,360.2,42.81,80.0,3.20,rfm,
TL,Best,11,8.75,304,46.05,Right-hand bat,278.3,45.08,72.6,3.72,rf,
JJC,Lawson,11,3.91,131,35.87,Right-hand bat,335.0,26.78,42.7,3.75,rfm,
MS,Atapattu,82,39.42,16,13,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,97,42.65,14,29,Left-hand bat,1221.5,32.85,80.5,2.44,lo,
KC,Sangakkara,47,47.29,6454,54.22,Left-hand bat,1.0,-,-,4.00,rob,
DPMD,Jayawardene,68,48.40,9585,51.50,Right-hand bat,76.2,57.00,114.5,2.98,rm,
TT,Samaraweera,27,48.81,3844,40.63,Right-hand bat,214.1,47.92,91.7,3.13,rob,
TM,Dilshan,24,32.94,2172,51.56,Right-hand bat,53.0,26.60,63.6,2.50,rob,
WPUJC,Vaas,85,21.37,5045,42.35,Left-hand bat,3146.4,29.45,66.4,2.65,lfm,
G,Wijekoon,1,12.00,21,57.14,Left-hand bat,10.0,24.50,30.0,4.90,lm,
HMRKB,Herath,9,8.45,278,33.45,Left-hand bat,351.3,39.03,78.1,2.99,lo,
M,Muralitharan,92,12.86,1418,68.97,Right-hand bat,5237.2,22.74,58.3,2.34,rob,
SL,Malinga,7,4.00,65,24.61,Right-hand bat,224.1,28.63,44.8,3.83,rf,
