Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,82,45.19,11462,52.44,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,61,55.45,8674,62.65,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,82,53.91,10777,58.03,Right-hand bat,72.5,47.50,109.2,2.60,rm,
DR,Martyn,50,47.91,6636,51.26,Right-hand bat,58.0,84.00,174.0,2.89,rm,
DS,Lehmann,25,47.83,2879,61.47,Left-hand bat,156.2,26.26,62.5,2.52,lo,
MJ,Clarke,6,60.88,938,58.42,Right-hand bat,7.2,2.16,7.3,1.77,lo,
AC,Gilchrist,62,51.72,4764,81.42,Left-hand bat,-,-,-,-,rob,
SK,Warne,117,16.28,4399,55.17,Right-hand bat,5483.4,25.54,59.6,2.57,rls,
JN,Gillespie,60,15.41,2656,30.76,Right-hand bat,2064.0,24.79,52.9,2.81,rf,
MH,Richardson,38,44.77,7370,37.66,Left-hand bat,11.0,21.00,66.0,1.90,lo,
MS,Sinclair,25,36.89,3117,43.79,Right-hand bat,4.0,-,-,3.25,rm,
SP,Fleming,89,39.32,12837,44.11,Left-hand bat,-,-,-,-,-,
PJ,Wiseman,22,12.54,866,31.87,Right-hand bat,842.5,44.25,85.7,3.09,rob,
NJ,Astle,66,37.55,7969,49.01,Right-hand bat,775.5,47.55,129.3,2.20,rm,
JDP,Oram,17,43.56,1964,51.01,Left-hand bat,487.4,36.25,83.6,2.60,rfm,
BB,McCullum,10,38.06,1023,55.81,Right-hand bat,-,-,-,-,-,
DL,Vettori,59,20.58,3030,48.91,Left-hand bat,2483.2,35.06,79.2,2.65,lo,
JEC,Franklin,6,10.66,230,27.82,Left-hand bat,155.0,25.40,46.5,3.27,lm,
SB,Styris,19,39.77,2497,49.37,Right-hand bat,263.3,52.06,98.8,3.16,rm,
CS,Martin,18,2.00,164,17.07,Right-hand bat,572.0,32.87,54.4,3.62,rfm,
MS,Kasprowicz,28,10.09,760,43.81,Right-hand bat,906.2,31.91,63.9,2.99,rfm,
GD,McGrath,103,7.27,1298,41.44,Right-hand bat,4018.1,21.70,52.0,2.50,rfm,
