Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MHW,Papps,6,20.81,638,35.89,Right-hand bat,-,-,-,-,-,
JM,How,4,12.20,136,44.85,Right-hand bat,-,-,-,-,-,
SP,Fleming,102,40.15,14504,45.12,Left-hand bat,-,-,-,-,-,
SB,Styris,27,38.17,2946,51.83,Right-hand bat,316.4,48.65,95.0,3.07,rm,
NJ,Astle,79,37.80,9370,49.62,Right-hand bat,939.0,41.54,110.4,2.25,rm,
JDP,Oram,20,42.96,2350,51.19,Left-hand bat,542.4,36.63,85.6,2.56,rfm,
BB,McCullum,23,32.81,1731,62.56,Right-hand bat,-,-,-,-,-,
DL,Vettori,71,24.83,3920,54.48,Left-hand bat,2872.2,34.96,78.6,2.66,lo,
JEC,Franklin,19,23.00,1141,40.31,Left-hand bat,534.1,28.14,45.7,3.68,lm,
KD,Mills,7,13.33,286,41.95,Right-hand bat,173.3,31.41,61.2,3.07,rfm,
CS,Martin,31,2.08,258,18.60,Right-hand bat,967.4,34.47,58.6,3.52,rfm,
GC,Smith,48,49.25,6502,59.84,Left-hand bat,207.5,90.50,155.8,3.48,rob,
HH,Dippenaar,37,31.18,4105,41.77,Right-hand bat,2.0,-,-,0.50,rob,
HM,Amla,5,32.77,623,47.35,Right-hand bat,1.0,-,-,4.00,-,
JH,Kallis,102,55.78,18755,42.83,Right-hand bat,2264.5,31.71,67.9,2.80,rfm,
AG,Prince,21,37.55,2639,41.26,Left-hand bat,11.0,24.00,66.0,2.18,rob,
AB,de Villiers,20,39.71,2665,52.15,Right-hand bat,29.0,38.50,87.0,2.65,rm,
MV,Boucher,94,29.53,6783,50.06,Right-hand bat,1.2,6.00,8.0,4.50,rm,
SM,Pollock,101,31.59,6665,51.67,Right-hand bat,3827.0,23.20,58.2,2.38,rfm,
AJ,Hall,17,28.27,1299,47.88,Right-hand bat,408.0,37.31,69.9,3.20,rfm,
DW,Steyn,6,12.00,165,36.36,Right-hand bat,210.0,34.66,52.5,3.96,rf,
M,Ntini,67,10.15,955,56.33,Right-hand bat,2373.3,28.09,52.9,3.18,rf,
