Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
CJL,Rogers,23,43.63,3796,50.57,Left-hand bat,-,-,-,-,rls,
DA,Warner,41,46.66,4698,74.49,Left-hand bat,52.0,59.00,78.0,4.53,rls,
SPD,Smith,31,56.55,5279,55.71,Right-hand bat,181.0,52.33,72.4,4.33,rls,
MJ,Clarke,113,49.73,15375,55.96,Right-hand bat,405.5,38.19,78.5,2.91,lo,
AC,Voges,5,40.00,501,47.90,Right-hand bat,2.0,-,-,7.50,lo,
MR,Marsh,6,30.70,530,57.92,Right-hand bat,80.1,56.75,120.2,2.83,rm,
PM,Nevill,2,35.33,214,49.53,Right-hand bat,-,-,-,-,-,
MG,Johnson,69,22.90,3438,58.63,Left-hand bat,2546.5,27.78,50.7,3.28,lf,
MA,Starc,20,26.77,913,64.51,Left-hand bat,674.2,32.11,56.1,3.42,lf,
JR,Hazlewood,8,34.00,255,53.33,Left-hand bat,270.1,20.34,42.6,2.86,rfm,
NM,Lyon,44,15.03,1087,40.11,Right-hand bat,1699.0,34.07,64.5,3.16,rob,
A,Lyth,5,22.20,426,52.11,Left-hand bat,1.0,-,-,0.00,rob,
AN,Cook,117,46.36,19783,46.40,Left-hand bat,3.0,7.00,18.0,2.33,-,
IR,Bell,113,43.61,15033,50.18,Right-hand bat,18.0,76.00,108.0,4.22,rm,
JE,Root,30,55.02,4982,51.90,Right-hand bat,168.3,40.33,84.2,2.87,rob,
JM,Bairstow,15,26.00,1238,48.30,Right-hand bat,-,-,-,-,rm,
BA,Stokes,14,34.56,1347,64.14,Left-hand bat,384.4,46.87,74.4,3.77,rfm,
JC,Buttler,11,38.64,904,59.84,Right-hand bat,-,-,-,-,-,
MM,Ali,14,30.76,1384,46.67,Left-hand bat,396.4,35.38,56.6,3.74,rob,
SCJ,Broad,82,22.92,3560,66.96,Left-hand bat,2870.5,29.67,57.6,3.09,rfm,
ST,Finn,24,11.26,590,28.64,Right-hand bat,755.4,28.19,46.2,3.65,rfm,
JM,Anderson,107,10.44,2507,40.40,Left-hand bat,3971.0,29.38,57.6,3.05,rfm,
