Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,74,44.72,10018,52.68,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,53,57.48,7521,63.43,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,78,54.71,10387,57.94,Right-hand bat,72.5,47.50,109.2,2.60,rm,
DR,Martyn,42,46.87,5285,50.55,Right-hand bat,58.0,84.00,174.0,2.89,rm,
DS,Lehmann,18,52.69,2262,60.56,Left-hand bat,117.2,21.61,54.1,2.39,lo,
SM,Katich,7,57.77,896,58.03,Left-hand bat,95.5,31.72,52.2,3.64,lc,
AC,Gilchrist,54,54.35,4092,82.35,Left-hand bat,-,-,-,-,rob,
SK,Warne,110,16.66,4211,55.02,Right-hand bat,5147.3,25.42,59.7,2.55,rls,
JN,Gillespie,52,15.41,2055,32.26,Right-hand bat,1775.3,25.56,53.5,2.86,rf,
MS,Kasprowicz,20,11.00,583,43.39,Right-hand bat,664.1,34.59,67.5,3.07,rfm,
BA,Williams,4,7.66,41,56.09,Right-hand bat,142.0,45.11,94.6,2.85,rf,
MS,Atapattu,71,37.78,12,12,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,86,41.74,11,28,Left-hand bat,1048.4,34.01,82.7,2.46,lo,
KC,Sangakkara,36,43.60,4696,51.06,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,57,47.78,7826,51.90,Right-hand bat,70.2,53.50,105.5,3.04,rm,
TM,Dilshan,15,34.86,1567,51.18,Right-hand bat,11.0,-,-,2.27,rob,
HP,Tillakaratne,83,42.87,11,20,Left-hand bat,12.4,-,-,1.97,rob,
TT,Samaraweera,16,63.40,2330,40.81,Right-hand bat,166.1,40.58,83.0,2.93,rob,
WPUJC,Vaas,74,20.62,4299,42.21,Left-hand bat,2736.3,30.31,68.4,2.65,lfm,
DNT,Zoysa,26,7.62,566,43.10,Left-hand bat,621.1,36.40,74.5,2.92,lfm,
HMRKB,Herath,4,1.20,72,8.33,Left-hand bat,152.5,47.70,91.7,3.12,lo,
M,Muralitharan,88,12.69,1336,68.41,Right-hand bat,5037.0,22.96,58.9,2.33,rob,
