Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AB,de Villiers,11,53.72,1717,56.31,Right-hand bat,28.0,32.50,84.0,2.32,rm,
GC,Smith,39,55.50,5712,60.24,Left-hand bat,180.5,87.28,155.0,3.37,rob,
HH,Dippenaar,33,31.47,3720,40.61,Right-hand bat,2.0,-,-,0.50,rob,
JH,Kallis,93,56.87,17102,42.90,Right-hand bat,2092.5,31.60,68.6,2.76,rfm,
HH,Gibbs,70,47.09,10332,50.59,Right-hand bat,1.0,-,-,4.00,-,
AG,Prince,12,37.35,1200,43.58,Left-hand bat,9.0,-,-,2.44,rob,
MV,Boucher,84,30.68,5939,50.63,Right-hand bat,1.2,6.00,8.0,4.50,rm,
SM,Pollock,94,31.33,6245,50.16,Right-hand bat,3552.2,22.09,56.5,2.34,rfm,
CH,Gayle,50,40.04,6125,54.92,Left-hand bat,480.4,37.51,93.0,2.41,rob,
WW,Hinds,42,33.16,5060,47.84,Left-hand bat,177.1,35.25,66.4,3.18,rm,
RR,Sarwan,53,41.95,8292,44.01,Right-hand bat,254.0,41.10,76.2,3.23,rls,
BC,Lara,115,53.50,17425,60.18,Left-hand bat,10.0,-,-,2.80,rls,
S,Chanderpaul,84,46.24,13149,42.90,Left-hand bat,257.0,94.50,192.7,2.94,rls,
N,Deonarine,2,19.00,90,21.11,Left-hand bat,52.5,64.50,158.5,2.44,rob,
DJ,Bravo,7,30.53,918,43.24,Right-hand bat,232.4,36.90,69.8,3.17,rm,
CO,Browne,18,18.20,876,41.55,Right-hand bat,-,-,-,-,-,
DBL,Powell,8,5.50,182,30.21,Right-hand bat,275.2,39.47,78.6,3.01,rfm,
TL,Best,9,7.25,213,40.84,Right-hand bat,234.0,47.11,78.0,3.62,rf,
DM,Washington,1,-,25,28.00,Right-hand bat,29.0,-,-,3.20,rf,
N,Boje,35,26.23,2154,47.49,Left-hand bat,1149.1,37.48,78.3,2.87,lo,
M,Zondeki,5,20.50,224,36.60,Right-hand bat,115.2,27.37,43.2,3.79,rf,
M,Ntini,59,10.34,833,54.62,Right-hand bat,2058.1,29.21,55.8,3.13,rf,
