Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Javed,Omar,4,36.28,552,46.01,Right-hand bat,1.0,-,-,12.00,rls,
Mehrab,Hossain,5,14.80,466,31.75,Right-hand bat,-,-,-,-,rm,
Habibul,Bashar,5,39.66,644,55.43,Right-hand bat,13.0,-,-,5.61,rob,
Aminul,Islam,5,35.00,949,36.88,Right-hand bat,4.0,-,-,4.25,rob,
Al,Sahariar,3,20.00,277,43.32,Right-hand bat,-,-,-,-,rls,
Naimur,Rahman,5,15.80,348,45.40,Right-hand bat,151.1,44.54,82.4,3.24,rob,
Mohammad,Ashraful,1,70.00,265,52.83,Right-hand bat,10.0,-,-,6.30,rob,
Khaled,Mashud,4,15.00,300,30.00,Right-hand bat,-,-,-,-,-,
Hasibul,Hossain,4,12.28,102,84.31,Right-hand bat,109.0,96.60,130.8,4.43,rfm,
Mohammad,Sharif,4,5.50,74,59.45,Right-hand bat,105.3,97.20,126.6,4.60,rmf,
Manjural,Islam,4,3.25,57,22.80,Left-hand bat,115.0,68.66,115.0,3.58,lfm,
MS,Atapattu,48,37.43,8,7,Right-hand bat,8.0,24.00,48.0,3.00,rls,
ST,Jayasuriya,63,39.68,8,17,Left-hand bat,745.1,33.92,79.8,2.54,lo,
KC,Sangakkara,13,39.15,1757,44.56,Left-hand bat,-,-,-,-,rob,
DPMD,Jayawardene,34,47.42,4624,53.33,Right-hand bat,68.2,53.00,102.5,3.10,rm,
MG,Vandort,1,36.00,65,55.38,Left-hand bat,-,-,-,-,rm,
HP,Tillakaratne,60,39.43,7,16,Left-hand bat,6.4,-,-,2.10,rob,
TT,Samaraweera,2,-,175,58.85,Right-hand bat,24.0,33.50,72.0,2.79,rob,
M,Muralitharan,66,13.23,1026,65.78,Right-hand bat,3605.2,24.79,61.8,2.40,rob,
KR,Pushpakumara,23,8.73,483,34.36,Right-hand bat,632.0,38.65,65.3,3.54,rfm,
WPUJC,Vaas,52,18.09,2836,38.92,Left-hand bat,1867.4,30.69,71.8,2.56,lfm,
PDRL,Perera,6,9.00,91,19.78,Left-hand bat,137.0,40.25,68.5,3.52,lmf,
