Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
KD,Karthik,13,32.52,1140,48.50,Right-hand bat,-,-,-,-,-,
W,Jaffer,19,35.47,2584,46.67,Right-hand bat,11.0,9.00,33.0,1.63,rob,
R,Dravid,109,57.46,22040,42.49,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,137,55.44,,,Right-hand bat,581.4,48.36,85.1,3.40,-,
SC,Ganguly,93,40.90,11250,49.44,Left-hand bat,423.2,55.42,97.6,3.40,rm,
MS,Dhoni,17,33.75,1082,74.86,Right-hand bat,1.0,-,-,13.00,rm,
Javed,Omar,37,22.00,4256,37.21,Right-hand bat,1.0,-,-,12.00,rls,
Shahriar,Nafees,8,27.56,802,54.98,Left-hand bat,-,-,-,-,-,
Habibul,Bashar,44,33.53,4767,60.49,Right-hand bat,39.0,-,-,5.00,rob,
Rajin,Saleh,19,29.71,2717,38.27,Right-hand bat,70.0,128.00,210.0,3.65,rob,
Mohammad,Ashraful,35,24.35,3431,46.13,Right-hand bat,148.0,73.66,98.6,4.47,rob,
Shakib,Al Hasan,2,24.00,160,45.00,Left-hand bat,32.0,-,-,2.84,lo,
Mohammad,Sharif,9,7.25,255,45.49,Right-hand bat,251.1,72.85,107.6,4.06,rmf,
Khaled,Mashud,43,19.12,4094,34.09,Right-hand bat,-,-,-,-,-,
Mashrafe,Mortaza,22,12.05,607,71.49,Right-hand bat,657.5,37.57,70.4,3.19,rfm,
Mohammad,Rafique,28,21.12,1545,65.63,Left-hand bat,1282.3,37.53,82.7,2.72,lo,
Syed,Rasel,5,5.50,87,37.93,Left-hand bat,115.3,52.11,77.0,4.06,lmf,
RR,Powar,2,6.50,18,72.22,Right-hand bat,42.0,19.66,42.0,2.80,rob,
Z,Khan,47,12.36,1112,52.24,Right-hand bat,1483.4,34.98,62.6,3.34,lfm,
A,Kumble,115,17.22,5351,38.31,Right-hand bat,5973.2,28.58,64.9,2.64,rls,
RP,Singh,4,6.00,33,18.18,Right-hand bat,125.0,31.66,50.0,3.80,lfm,
I,Sharma,1,-,-,-,Right-hand bat,13.0,49.00,78.0,3.76,rfm,
