Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AN,Cook,26,44.48,4557,45.88,Left-hand bat,-,-,-,-,-,
MP,Vaughan,75,43.09,10615,51.55,Right-hand bat,163.0,93.50,163.0,3.44,rob,
AJ,Strauss,45,40.00,6654,49.89,Left-hand bat,-,-,-,-,lm,
KP,Pietersen,35,48.75,4910,63.54,Right-hand bat,78.0,114.66,156.0,4.41,rob,
IR,Bell,35,42.57,4833,50.21,Right-hand bat,18.0,76.00,108.0,4.22,rm,
PD,Collingwood,32,43.14,5324,44.57,Right-hand bat,185.3,42.35,79.5,3.19,rm,
TR,Ambrose,2,40.50,333,48.64,Right-hand bat,-,-,-,-,-,
SCJ,Broad,2,6.33,54,35.18,Left-hand bat,71.0,53.25,106.5,3.00,rfm,
RJ,Sidebottom,12,15.66,540,34.81,Left-hand bat,456.3,28.44,60.8,2.80,lfm,
MS,Panesar,25,6.90,489,31.08,Left-hand bat,976.0,33.25,68.0,2.93,lo,
JM,Anderson,21,11.92,442,35.06,Left-hand bat,683.3,37.11,59.4,3.74,rfm,
JM,How,8,21.30,544,50.91,Right-hand bat,-,-,-,-,-,
MD,Bell,17,23.57,1770,37.28,Right-hand bat,-,-,-,-,rob,
SP,Fleming,110,39.81,15477,45.53,Left-hand bat,-,-,-,-,-,
MS,Sinclair,31,33.65,3593,44.03,Right-hand bat,4.0,-,-,3.25,rm,
LRPL,Taylor,4,34.75,495,56.16,Right-hand bat,3.2,-,-,3.00,rob,
JDP,Oram,27,36.61,2835,50.37,Left-hand bat,704.2,30.12,74.1,2.43,rfm,
BB,McCullum,31,31.17,2263,63.36,Right-hand bat,-,-,-,-,-,
DL,Vettori,79,27.36,4600,57.10,Left-hand bat,3132.2,34.51,77.9,2.65,lo,
KD,Mills,11,12.42,418,41.62,Right-hand bat,299.5,26.87,54.5,2.95,rfm,
MR,Gillespie,2,2.25,51,17.64,Right-hand bat,65.0,25.27,35.4,4.27,rfm,
CS,Martin,39,2.32,326,19.93,Right-hand bat,1246.4,32.39,56.2,3.45,rfm,
