Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Shadman,Islam,5,27.33,565,43.53,Left-hand bat,-,-,-,-,lo,
Imrul,Kayes,38,24.83,3712,48.16,Left-hand bat,4.0,-,-,3.00,-,
Mominul,Haque,37,40.87,4705,56.47,Left-hand bat,100.1,94.00,150.2,3.75,lo,
Mohammad,Mithun,6,20.18,465,47.74,Right-hand bat,-,-,-,-,-,
Mushfiqur,Rahim,68,35.05,8822,46.88,Right-hand bat,-,-,-,-,-,
Mahmudullah,,47,32.07,5067,53.16,Right-hand bat,564.3,45.18,78.7,3.44,rob,
Liton,Das,17,24.00,1260,57.14,Right-hand bat,-,-,-,-,-,
Mehidy,Hasan Miraz,21,18.08,1197,51.37,Right-hand bat,884.2,33.12,58.9,3.37,rob,
Taijul,Islam,26,9.55,917,39.58,Left-hand bat,1056.4,32.33,60.3,3.21,lo,
Abu,Jayed,6,3.14,85,25.88,Right-hand bat,154.2,36.06,61.7,3.50,rfm,
Ebadat,Hossain,3,0.75,15,20.00,Right-hand bat,74.0,153.00,222.0,4.13,rfm,
MA,Agarwal,8,71.50,1519,56.48,Right-hand bat,-,-,-,-,-,
RG,Sharma,31,47.11,3578,59.25,Right-hand bat,61.4,108.00,185.0,3.50,rob,
CA,Pujara,74,49.43,12188,46.64,Right-hand bat,1.0,-,-,2.00,rls,
V,Kohli,83,54.35,12263,57.62,Right-hand bat,28.1,-,-,2.84,rm,
AM,Rahane,62,43.66,8048,50.45,Right-hand bat,-,-,-,-,rm,
RA,Jadeja,47,35.92,2858,64.10,Left-hand bat,2135.0,24.58,60.7,2.42,lo,
WP,Saha,36,29.78,2679,45.57,Right-hand bat,-,-,-,-,-,
UT,Yadav,44,12.55,663,51.13,Right-hand bat,1177.2,31.45,52.7,3.58,rf,
R,Ashwin,69,28.97,4341,54.73,Right-hand bat,3230.2,25.31,53.5,2.83,rob,
I,Sharma,95,8.46,2353,29.87,Right-hand bat,2976.4,33.44,63.1,3.18,rfm,
Mohammed,Shami,46,10.80,596,74.32,Right-hand bat,1415.1,26.95,49.0,3.29,rf,
