Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
ME,Trescothick,56,43.08,7877,53.05,Left-hand bat,45.0,144.00,270.0,3.20,rm,
AJ,Strauss,9,60.68,1908,50.89,Left-hand bat,-,-,-,-,lm,
MA,Butcher,71,34.58,10005,42.85,Left-hand bat,150.1,36.06,60.0,3.60,rm,
MP,Vaughan,52,44.02,7429,51.55,Right-hand bat,151.0,86.00,151.0,3.41,rob,
GP,Thorpe,95,44.84,14045,46.30,Left-hand bat,23.0,-,-,1.60,rm,
A,Flintoff,42,32.92,3093,68.12,Right-hand bat,1190.3,36.60,75.1,2.92,rfm,
GO,Jones,10,35.23,742,61.72,Right-hand bat,-,-,-,-,-,
AF,Giles,42,19.42,2219,43.75,Right-hand bat,1634.5,36.87,81.0,2.72,lo,
MJ,Hoggard,35,10.00,1070,24.29,Right-hand bat,1238.2,31.89,58.9,3.24,rfm,
SP,Jones,10,13.33,245,48.97,Left-hand bat,271.1,34.82,58.1,3.59,rfm,
SJ,Harmison,25,8.95,397,51.88,Right-hand bat,943.2,26.09,52.4,2.98,rfm,
GC,Smith,30,52.53,4218,61.02,Left-hand bat,90.5,61.40,109.0,3.37,rob,
HH,Gibbs,61,47.95,9317,50.96,Right-hand bat,-,-,-,-,-,
JA,Rudolph,20,45.06,3125,44.70,Left-hand bat,81.0,73.50,121.5,3.62,rls,
JH,Kallis,84,54.58,15252,42.23,Right-hand bat,1885.0,30.90,67.7,2.73,rfm,
M,van Jaarsveld,9,30.53,835,47.54,Right-hand bat,7.0,-,-,4.00,-,
HM,Amla,2,6.75,102,26.47,Right-hand bat,-,-,-,-,-,
AB,de Villiers,2,36.00,184,58.69,Right-hand bat,-,-,-,-,rm,
SM,Pollock,89,32.38,6198,50.16,Right-hand bat,3377.2,21.88,56.1,2.33,rfm,
N,Boje,26,22.46,1666,43.15,Left-hand bat,879.4,33.66,71.3,2.83,lo,
M,Ntini,51,10.32,708,53.95,Right-hand bat,1763.3,30.34,57.8,3.14,rf,
DW,Steyn,2,17.00,25,68.00,Right-hand bat,70.2,49.00,70.3,4.18,rf,
