Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
MJ,Slater,74,42.83,9967,53.29,Right-hand bat,4.1,10.00,25.0,2.40,rm,
ML,Hayden,20,37.90,2245,55.72,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,46,42.58,5244,52.78,Right-hand bat,51.5,33.00,77.7,2.54,rm,
ME,Waugh,115,42.47,14289,51.72,Right-hand bat,728.0,39.44,80.8,2.92,-,
DR,Martyn,15,47.80,1817,52.61,Right-hand bat,8.0,-,-,1.50,rm,
SM,Katich,1,15.00,48,31.25,Left-hand bat,-,-,-,-,lc,
AC,Gilchrist,21,52.36,1658,78.95,Left-hand bat,-,-,-,-,rob,
SK,Warne,91,14.70,3192,52.50,Right-hand bat,4192.1,26.16,63.5,2.47,rls,
B,Lee,11,21.75,306,56.86,Right-hand bat,325.4,21.96,39.0,3.37,rf,
JN,Gillespie,25,15.04,1363,27.58,Right-hand bat,780.3,23.41,45.9,3.05,rf,
GD,McGrath,74,6.76,1016,39.27,Right-hand bat,2946.1,21.39,50.3,2.54,rfm,
MA,Atherton,114,37.96,20550,37.49,Right-hand bat,68.0,151.00,204.0,4.44,rls,
ME,Trescothick,15,36.74,2310,42.94,Left-hand bat,20.0,52.00,120.0,2.60,rm,
MA,Butcher,31,29.29,4103,40.70,Left-hand bat,68.2,32.85,58.5,3.36,rm,
N,Hussain,62,35.16,9087,38.30,Right-hand bat,5.0,-,-,3.00,rls,
MR,Ramprakash,45,26.51,5700,34.42,Right-hand bat,145.1,114.50,217.7,3.15,rob,
U,Afzaal,2,8.00,39,61.53,Left-hand bat,-,-,-,-,lo,
AJ,Stewart,114,39.39,15373,48.17,Right-hand bat,3.2,-,-,3.90,rm,
AJ,Tudor,5,30.00,321,56.07,Right-hand bat,103.1,28.93,41.2,4.20,rf,
AR,Caddick,49,10.93,2105,34.29,Right-hand bat,1752.0,28.98,58.0,2.99,rfm,
D,Gough,55,11.60,1751,42.43,Right-hand bat,1888.1,27.20,49.9,3.27,rfm,
AD,Mullally,19,5.52,307,41.36,Right-hand bat,754.1,31.24,78.0,2.40,lfm,
