Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
HH,Gibbs,32,41.17,4647,45.19,Right-hand bat,-,-,-,-,-,
G,Kirsten,77,42.20,12641,41.40,Left-hand bat,56.1,70.50,168.5,2.51,rob,
JH,Kallis,54,47.86,9302,38.07,Right-hand bat,1172.5,28.22,68.9,2.45,rfm,
ND,McKenzie,18,36.30,2416,39.07,Right-hand bat,1.0,-,-,4.00,rm,
HH,Dippenaar,11,23.73,923,38.56,Right-hand bat,-,-,-,-,rob,
L,Klusener,46,35.03,3073,60.42,Left-hand bat,1089.5,37.39,86.0,2.60,rfm,
SM,Pollock,60,31.55,4344,48.66,Right-hand bat,2245.3,20.14,53.2,2.26,rfm,
MV,Boucher,46,29.58,3130,50.09,Right-hand bat,-,-,-,-,rm,
N,Boje,17,25.19,1323,39.98,Left-hand bat,516.0,27.75,70.3,2.36,lo,
M,Ntini,19,8.27,179,50.83,Right-hand bat,532.1,34.22,70.9,2.89,rf,
M,Hayward,8,6.50,80,32.50,Right-hand bat,257.5,27.92,57.2,2.92,rf,
SS,Das,13,40.17,2237,41.30,Right-hand bat,3.0,-,-,2.33,rm,
D,Dasgupta,2,28.50,443,25.73,Right-hand bat,-,-,-,-,-,
R,Dravid,50,52.34,10106,40.91,Right-hand bat,11.0,-,-,1.90,rob,
SR,Tendulkar,86,57.35,,,Right-hand bat,299.0,39.41,74.7,3.16,-,
SC,Ganguly,48,41.16,6452,47.84,Left-hand bat,284.2,41.78,74.1,3.37,rm,
VVS,Laxman,26,36.93,2983,53.23,Right-hand bat,25.0,-,-,2.72,rob,
V,Sehwag,2,49.66,238,62.60,Right-hand bat,5.0,-,-,4.40,rob,
AB,Agarkar,11,7.81,321,38.94,Right-hand bat,373.0,41.84,86.0,2.91,rf,
Harbhajan,Singh,17,14.47,367,67.02,Right-hand bat,719.5,30.11,63.5,2.84,rob,
A,Kumble,63,17.82,3230,38.08,Right-hand bat,3277.5,28.37,69.9,2.43,rls,
J,Srinath,55,14.29,1739,47.67,Right-hand bat,2131.2,29.31,60.8,2.88,rfm,
