Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
Tamim,Iqbal,28,37.22,3318,60.57,Left-hand bat,5.0,-,-,4.00,-,
Jahurul,Islam,7,26.69,902,38.47,Right-hand bat,-,-,-,-,rob,
Mohammad,Ashraful,61,24.00,5940,46.07,Right-hand bat,288.5,60.52,82.5,4.40,rob,
Mominul,Haque,3,41.60,373,55.76,Left-hand bat,9.0,-,-,5.33,lo,
Shakib,Al Hasan,30,36.07,3318,59.79,Left-hand bat,1207.0,32.79,68.3,2.87,lo,
Mushfiqur,Rahim,34,32.14,4342,45.90,Right-hand bat,-,-,-,-,-,
Nasir,Hossain,10,46.70,1384,57.36,Right-hand bat,100.0,89.00,200.0,2.67,rob,
Ziaur,Rahman,1,7.00,40,35.00,Right-hand bat,30.0,17.75,45.0,2.36,rfm,
Sohag,Gazi,6,13.18,271,53.50,Right-hand bat,327.2,37.23,75.5,2.95,rob,
Sajedul,Islam,3,3.00,47,38.29,Left-hand bat,55.0,77.33,110.0,4.21,lm,
Robiul,Islam,6,10.00,72,83.33,Right-hand bat,226.0,32.43,58.9,3.30,rfm,
V,Sibanda,10,23.25,847,54.89,Right-hand bat,-,-,-,-,-,
RW,Chakabva,4,20.37,456,35.74,Right-hand bat,-,-,-,-,rob,
H,Masakadza,23,26.20,2793,41.28,Right-hand bat,98.0,21.40,58.8,2.18,rm,
BRM,Taylor,18,34.76,2285,51.72,Right-hand bat,7.0,-,-,5.42,rob,
MN,Waller,6,24.81,625,43.68,Right-hand bat,3.0,-,-,2.66,rob,
E,Chigumbura,9,18.76,673,47.39,Right-hand bat,218.3,47.37,81.9,3.46,rfm,
R,Mutumbami,2,16.25,126,51.58,Right-hand bat,-,-,-,-,rob,
AG,Cremer,11,10.80,698,30.94,Right-hand bat,269.2,45.62,67.3,4.06,rls,
KO,Meth,2,24.00,129,55.81,Right-hand bat,54.0,24.50,81.0,1.81,rmf,
SW,Masakadza,3,18.50,187,39.57,Right-hand bat,88.1,24.54,48.0,3.06,rfm,
KM,Jarvis,8,7.25,195,29.74,Right-hand bat,261.3,31.73,52.3,3.64,rfm,
