Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
JL,Langer,46,43.27,6430,48.46,Left-hand bat,1.0,-,-,3.00,rm,
ML,Hayden,25,43.36,3110,57.17,Left-hand bat,9.0,-,-,4.44,rm,
RT,Ponting,51,44.50,5797,54.51,Right-hand bat,62.5,37.25,94.2,2.37,rm,
ME,Waugh,120,42.69,14853,52.02,Right-hand bat,754.0,40.12,80.7,2.98,-,
SR,Waugh,143,50.72,19654,47.75,Right-hand bat,1195.5,35.74,80.6,2.66,rm,
DR,Martyn,20,51.83,2311,53.82,Right-hand bat,23.0,60.00,138.0,2.60,rm,
AC,Gilchrist,26,50.71,2055,78.97,Left-hand bat,-,-,-,-,rob,
SK,Warne,96,16.03,3593,53.54,Right-hand bat,4457.3,26.57,63.5,2.51,rls,
B,Lee,16,27.08,606,53.63,Right-hand bat,481.3,24.37,43.1,3.39,rf,
JN,Gillespie,30,14.81,1447,27.64,Right-hand bat,958.1,25.37,49.9,3.04,rf,
GD,McGrath,79,6.73,1028,39.29,Right-hand bat,3155.4,21.82,51.3,2.55,rfm,
HH,Gibbs,33,41.26,4862,44.98,Right-hand bat,-,-,-,-,-,
G,Kirsten,78,41.96,12758,41.44,Left-hand bat,56.1,70.50,168.5,2.51,rob,
HH,Dippenaar,12,21.17,957,37.61,Right-hand bat,-,-,-,-,rob,
CW,Henderson,3,11.00,94,35.10,Right-hand bat,226.1,33.27,75.3,2.64,lo,
JH,Kallis,55,48.16,9509,37.98,Right-hand bat,1203.5,28.20,68.7,2.45,rfm,
ND,McKenzie,19,36.82,2586,39.86,Right-hand bat,1.0,-,-,4.00,rm,
L,Klusener,47,34.49,3141,60.39,Left-hand bat,1107.5,37.34,85.2,2.62,rfm,
MV,Boucher,47,29.67,3283,49.71,Right-hand bat,-,-,-,-,rm,
SM,Pollock,61,30.65,4356,48.55,Right-hand bat,2285.3,20.46,53.9,2.27,rfm,
M,Ntini,20,8.00,227,45.81,Right-hand bat,559.1,35.93,74.5,2.89,rf,
M,Hayward,9,7.60,113,33.62,Right-hand bat,298.5,29.80,59.7,2.99,rf,
