Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
BKG,Mendis,24,37.21,2905,58.93,Right-hand bat,12.0,43.00,72.0,3.58,-,
FDM,Karunaratne,49,34.63,6714,47.45,Left-hand bat,24.0,97.00,144.0,4.04,rm,
DM,de Silva,13,46.34,1833,58.15,Right-hand bat,123.0,65.71,105.4,3.73,rob,
MD,Gunathilaka,2,12.00,98,48.97,Left-hand bat,12.0,57.00,72.0,4.75,rob,
LD,Chandimal,46,43.75,6765,50.45,Right-hand bat,-,-,-,-,rob,
ARS,Silva,3,103.00,656,47.10,Right-hand bat,-,-,-,-,rob,
N,Dickwella,17,33.00,1351,73.27,Left-hand bat,-,-,-,-,-,
MDK,Perera,27,20.79,1805,50.69,Right-hand bat,1144.0,35.20,64.7,3.26,rob,
A,Dananjaya,1,10.00,27,74.07,Left-hand bat,15.0,5.50,11.2,2.93,rob,
HMRKB,Herath,89,14.90,3269,50.13,Left-hand bat,4153.2,28.17,60.0,2.81,lo,
RAS,Lakmal,44,11.08,1120,48.48,Right-hand bat,1374.3,43.56,80.8,3.23,rfm,
Tamim,Iqbal,54,38.68,7178,55.51,Left-hand bat,5.0,-,-,4.00,-,
Imrul,Kayes,34,26.23,3445,48.73,Left-hand bat,4.0,-,-,3.00,-,
Mominul,Haque,27,46.82,3840,56.09,Left-hand bat,67.1,63.00,100.7,3.75,lo,
Mushfiqur,Rahim,60,34.96,7830,46.43,Right-hand bat,-,-,-,-,-,
Liton,Das,8,29.61,637,60.43,Right-hand bat,-,-,-,-,-,
Mehidy,Hasan Miraz,12,18.21,752,46.01,Right-hand bat,551.0,38.75,68.8,3.37,rob,
Mahmudullah,,37,31.28,3975,51.94,Right-hand bat,523.3,46.94,80.5,3.49,rob,
Sabbir,Rahman,11,24.05,875,54.97,Right-hand bat,24.0,-,-,4.08,rls,
Abdur,Razzak,13,15.50,382,64.92,Left-hand bat,502.3,59.75,107.6,3.32,lo,
Taijul,Islam,18,8.65,554,40.61,Left-hand bat,718.2,35.81,65.3,3.29,lo,
Mustafizur,Rahman,10,3.80,108,35.18,Left-hand bat,258.3,31.50,59.6,3.16,lfm,
