Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
AK,Markram,16,44.13,1970,64.97,Right-hand bat,25.2,-,-,2.76,rob,
D,Elgar,55,39.58,7503,45.36,Left-hand bat,164.3,44.50,70.5,3.78,lo,
HM,Amla,123,46.95,18500,50.00,Right-hand bat,9.0,-,-,4.11,-,
T,Bavuma,35,34.20,3553,48.12,Right-hand bat,16.0,61.00,96.0,3.81,rm,
F,du Plessis,57,42.56,7704,45.85,Right-hand bat,13.0,-,-,5.30,rls,
Q,de Kock,39,39.16,3186,72.53,Left-hand bat,-,-,-,-,-,
VD,Philander,58,24.03,3338,46.07,Right-hand bat,1736.4,21.64,48.6,2.66,rfm,
KA,Maharaj,24,14.66,639,68.85,Right-hand bat,829.2,28.17,53.5,3.15,lo,
K,Rabada,36,11.82,1095,44.29,Left-hand bat,1110.4,21.88,38.9,3.36,rf,
DW,Steyn,92,13.71,2810,44.41,Right-hand bat,3083.2,22.77,42.1,3.24,rf,
D,Olivier,9,4.00,77,25.97,Right-hand bat,218.0,18.56,29.7,3.74,rfm,
FDM,Karunaratne,59,36.37,8210,49.18,Left-hand bat,34.0,126.00,204.0,3.70,rm,
HDRL,Thirimanne,32,23.01,3369,38.26,Left-hand bat,14.0,-,-,3.64,rmf,
BOP,Fernando,1,28.00,118,47.45,Right-hand bat,2.0,-,-,8.00,rls,
BKG,Mendis,37,35.76,4487,56.58,Right-hand bat,13.0,55.00,78.0,4.23,-,
MDKJ,Perera,15,35.60,1218,73.07,Left-hand bat,-,-,-,-,-,
N,Dickwella,30,29.88,2246,70.52,Left-hand bat,-,-,-,-,-,
DM,de Silva,24,32.80,2659,55.50,Right-hand bat,213.1,75.30,127.9,3.53,rob,
RAS,Lakmal,56,11.10,1477,49.62,Right-hand bat,1692.0,40.07,76.3,3.15,rfm,
L,Embuldeniya,1,14.00,75,37.33,Left-hand bat,36.0,19.50,36.0,3.25,lo,
CAK,Rajitha,5,3.50,141,14.89,Right-hand bat,162.4,32.94,54.2,3.64,rmf,
MVT,Fernando,4,2.75,79,13.92,Right-hand bat,103.1,27.00,41.2,3.92,lmf,
