Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
BJ,Watling,8,30.00,823,43.74,Right-hand bat,-,-,-,-,-,
MJ,Guptill,24,35.15,3533,43.78,Right-hand bat,50.2,43.40,60.4,4.31,rob,
BB,McCullum,66,36.36,6426,60.55,Right-hand bat,6.0,-,-,3.00,-,
LRPL,Taylor,39,42.80,5012,57.22,Right-hand bat,15.0,21.50,45.0,2.86,rob,
KS,Williamson,14,32.08,1808,42.58,Right-hand bat,103.5,47.75,77.8,3.67,rob,
DG,Brownlie,7,31.25,825,45.45,Right-hand bat,11.0,52.00,66.0,4.72,rm,
CFK,van Wyk,5,20.55,403,45.90,Right-hand bat,-,-,-,-,-,
DAJ,Bracewell,9,10.14,353,40.22,Right-hand bat,282.0,24.05,45.7,3.15,rfm,
N,Wagner,2,11.50,205,22.43,Left-hand bat,60.0,52.25,90.0,3.48,lmf,
TG,Southee,18,19.61,617,82.65,Right-hand bat,574.2,44.00,76.5,3.44,rmf,
TA,Boult,4,73.00,83,87.95,Right-hand bat,106.0,31.16,53.0,3.52,lfm,
CH,Gayle,93,42.32,11102,59.47,Left-hand bat,1142.5,41.59,95.2,2.62,rob,
KOA,Powell,11,25.47,1170,45.72,Left-hand bat,-,-,-,-,-,
AB,Fudadin,3,30.50,380,32.10,Left-hand bat,5.0,-,-,2.20,rmf,
MN,Samuels,42,34.97,5075,47.54,Right-hand bat,480.3,67.12,120.1,3.35,rob,
S,Chanderpaul,144,50.20,24229,42.68,Left-hand bat,290.0,98.11,193.3,3.04,rls,
N,Deonarine,14,29.40,1451,40.52,Left-hand bat,194.5,27.94,61.5,2.72,rob,
D,Ramdin,47,23.42,3458,48.09,Right-hand bat,-,-,-,-,-,
DJG,Sammy,29,22.20,1569,67.94,Right-hand bat,858.4,34.07,72.5,2.81,rm,
SP,Narine,3,5.33,40,40.00,Left-hand bat,138.0,31.50,69.0,2.73,rob,
KAJ,Roach,21,10.39,848,34.31,Right-hand bat,697.1,27.69,51.0,3.25,rfm,
TL,Best,16,13.85,517,56.28,Right-hand bat,405.3,43.64,71.5,3.65,rf,
