Initials,Surname,Matches,BatAvg,BallsFaced,BatSR,BatArm,OversBowled,BowlAvg,BowlSR,BowlEcon,BowlType,Team
G,Gambhir,19,39.45,2160,56.62,Left-hand bat,-,-,-,-,rls,
V,Sehwag,62,52.28,6889,77.41,Right-hand bat,316.1,39.16,79.0,2.97,rob,
R,Dravid,127,53.58,24620,42.00,Right-hand bat,20.0,39.00,120.0,1.95,rob,
SR,Tendulkar,152,54.22,,,Right-hand bat,643.4,52.66,91.9,3.43,-,
VVS,Laxman,98,43.55,12379,48.90,Right-hand bat,54.0,63.00,162.0,2.33,rob,
SC,Ganguly,111,42.20,13855,51.17,Left-hand bat,519.3,52.53,97.4,3.23,rm,
I,Sharma,11,15.28,343,31.19,Right-hand bat,325.1,31.17,57.3,3.25,rfm,
MS,Dhoni,31,36.06,2509,63.25,Right-hand bat,1.0,-,-,13.00,rm,
Harbhajan,Singh,71,15.59,1977,63.88,Right-hand bat,3275.4,30.96,65.7,2.82,rob,
Z,Khan,58,12.60,1488,49.12,Right-hand bat,1913.5,33.65,61.0,3.30,lfm,
A,Mishra,1,-,0,-,Right-hand bat,38.2,15.14,32.8,2.76,rls,
ML,Hayden,96,52.43,13773,60.14,Left-hand bat,9.0,-,-,4.44,rm,
SM,Katich,28,39.36,3613,47.93,Left-hand bat,109.5,33.83,54.9,3.69,lc,
RT,Ponting,121,57.88,17414,58.83,Right-hand bat,87.5,46.20,105.4,2.62,rm,
MEK,Hussey,27,67.28,4995,51.19,Left-hand bat,19.0,-,-,3.94,rm,
MJ,Clarke,37,45.50,4208,55.15,Right-hand bat,173.1,25.16,57.7,2.61,lo,
SR,Watson,5,25.50,476,42.85,Right-hand bat,84.0,53.40,100.8,3.17,rfm,
BJ,Haddin,5,33.12,632,41.93,Right-hand bat,-,-,-,-,-,
CL,White,2,10.00,53,56.60,Right-hand bat,58.0,51.75,87.0,3.56,rls,
B,Lee,70,21.41,2506,53.83,Right-hand bat,2535.4,29.98,51.9,3.46,rf,
MG,Johnson,11,29.00,367,55.31,Left-hand bat,431.0,32.57,61.5,3.17,lf,
PM,Siddle,1,0.00,12,0.00,Right-hand bat,43.0,44.00,64.5,4.09,rfm,
